epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,168.208,1.14953,1.00627,1.28078,0.57384,0.34158,0.43024,0.25315,1.549,2.03439,1.89114,0.000715708,0.000715708,0.000715708
23,175.023,1.12507,0.94615,1.2626,0.49229,0.50221,0.55917,0.28351,1.40673,1.99417,1.85793,0.000713171,0.000713171,0.000713171
24,181.827,1.13414,0.94182,1.28599,0.7183,0.55717,0.57438,0.33128,1.43218,1.74107,1.7924,0.000710633,0.000710633,0.000710633
25,188.741,1.10333,0.91375,1.26532,0.67793,0.54167,0.57629,0.31241,1.56776,2.09568,1.94504,0.000708095,0.000708095,0.000708095
26,195.491,1.076,0.90699,1.26965,0.5213,0.45373,0.44714,0.25317,1.43317,2.08071,1.81716,0.000705558,0.000705558,0.000705558
27,202.275,1.0853,0.88545,1.27627,0.46236,0.44934,0.50494,0.24997,1.65139,2.04458,1.92645,0.00070302,0.00070302,0.00070302
28,209.044,1.06791,0.84251,1.23904,0.64702,0.45185,0.51169,0.2788,1.4651,2.08852,1.80233,0.000700482,0.000700482,0.000700482
29,215.796,1.07064,0.86074,1.25079,0.53415,0.48203,0.47536,0.24799,1.51942,2.24049,1.92113,0.000697944,0.000697944,0.000697944
30,222.572,1.03247,0.83235,1.23561,0.45463,0.55949,0.47784,0.25754,1.55409,2.37651,1.94727,0.000695407,0.000695407,0.000695407
31,229.329,1.05658,0.85251,1.2293,0.63588,0.48863,0.52734,0.31082,1.55634,2.34417,1.86532,0.000692869,0.000692869,0.000692869
32,238.702,1.03185,0.83242,1.21855,0.64235,0.52608,0.56787,0.27091,1.63935,2.16662,2.00711,0.000690331,0.000690331,0.000690331
33,247.994,1.02683,0.82556,1.21318,0.42908,0.54006,0.53069,0.2803,1.68265,2.14543,2.14484,0.000687794,0.000687794,0.000687794
34,256.505,1.01116,0.80012,1.20899,0.38423,0.50463,0.52145,0.26895,1.53845,2.24041,2.06828,0.000685256,0.000685256,0.000685256
35,264.288,1.00889,0.79196,1.19827,0.68485,0.54346,0.57504,0.31448,1.54196,1.96601,1.92942,0.000682718,0.000682718,0.000682718
36,271.566,1.00631,0.77596,1.19767,0.67983,0.53487,0.5572,0.27517,1.61415,2.02436,1.96304,0.000680181,0.000680181,0.000680181
37,278.403,1.01259,0.78107,1.21033,0.66484,0.45756,0.54587,0.29564,1.3976,2.04355,1.77903,0.000677643,0.000677643,0.000677643
38,285.216,0.98907,0.77065,1.19413,0.72599,0.43765,0.52121,0.31388,1.55013,2.1341,1.92409,0.000675105,0.000675105,0.000675105
39,292.039,0.95678,0.73748,1.16528,0.67962,0.46298,0.52132,0.28694,1.46064,2.01965,1.89712,0.000672567,0.000672567,0.000672567
40,298.878,0.98512,0.75123,1.16611,0.56689,0.47006,0.49807,0.26274,1.51391,2.00882,1.87564,0.00067003,0.00067003,0.00067003
41,305.685,0.98275,0.74151,1.16548,0.57999,0.50192,0.59451,0.36206,1.41069,2.02467,1.77189,0.000667492,0.000667492,0.000667492
42,314.383,0.9431,0.71952,1.16736,0.44818,0.5543,0.51142,0.29993,1.38773,2.13463,1.75544,0.000664954,0.000664954,0.000664954
43,324.003,0.94246,0.74487,1.18972,0.64548,0.48738,0.5038,0.27717,1.56386,2.19185,1.88137,0.000662417,0.000662417,0.000662417
44,333.613,0.9525,0.71438,1.15044,0.59945,0.5537,0.52659,0.30037,1.50368,2.06062,1.82053,0.000659879,0.000659879,0.000659879
45,341.432,0.9391,0.69734,1.17477,0.57102,0.51867,0.49807,0.29002,1.49405,2.21213,1.86223,0.000657341,0.000657341,0.000657341
46,348.75,0.92181,0.68137,1.15083,0.51618,0.54193,0.56371,0.30326,1.52503,2.08968,1.91203,0.000654804,0.000654804,0.000654804
47,355.973,0.91366,0.69421,1.1443,0.56035,0.4869,0.51048,0.31587,1.43558,2.04949,1.74166,0.000652266,0.000652266,0.000652266
48,362.8,0.93939,0.68232,1.13855,0.65668,0.44163,0.48438,0.26877,1.43808,1.9631,1.79089,0.000649728,0.000649728,0.000649728
49,369.602,0.90153,0.68895,1.1428,0.68316,0.54305,0.56737,0.29583,1.48601,1.93964,1.88982,0.00064719,0.00064719,0.00064719
50,376.43,0.92624,0.65882,1.1498,0.70467,0.50437,0.54626,0.33023,1.40823,1.97965,1.83331,0.000644653,0.000644653,0.000644653
51,383.248,0.87068,0.64978,1.13057,0.62705,0.4473,0.54229,0.33396,1.38965,1.98725,1.88768,0.000642115,0.000642115,0.000642115
52,390.103,0.86114,0.65793,1.14322,0.74271,0.45868,0.49618,0.2492,1.61421,2.13798,1.99324,0.000639577,0.000639577,0.000639577
53,396.924,0.89872,0.65457,1.11806,0.61978,0.56336,0.56533,0.32785,1.41534,2.09535,1.81546,0.00063704,0.00063704,0.00063704
54,403.747,0.88346,0.64732,1.12942,0.50411,0.53835,0.51363,0.31196,1.45857,2.06549,1.89537,0.000634502,0.000634502,0.000634502
55,410.558,0.88188,0.64492,1.12776,0.59037,0.5528,0.56126,0.33413,1.452,2.03422,1.86236,0.000631964,0.000631964,0.000631964
56,417.409,0.86516,0.62085,1.10777,0.42614,0.62764,0.56916,0.30876,1.53475,1.89554,1.98213,0.000629427,0.000629427,0.000629427
57,424.204,0.85793,0.61552,1.10754,0.80324,0.48384,0.53637,0.3012,1.42439,1.80097,1.93549,0.000626889,0.000626889,0.000626889
58,431.027,0.85653,0.6238,1.10859,0.44879,0.56704,0.5563,0.31135,1.46697,1.97389,1.97631,0.000624351,0.000624351,0.000624351
59,437.849,0.87584,0.63951,1.11742,0.64137,0.5324,0.57549,0.35266,1.32846,1.71758,1.70711,0.000621813,0.000621813,0.000621813
60,444.642,0.83806,0.60489,1.10424,0.55215,0.54037,0.5799,0.34445,1.51407,1.90379,1.81884,0.000619276,0.000619276,0.000619276
61,453.488,0.86396,0.62145,1.11477,0.58985,0.54817,0.58111,0.34346,1.5267,1.74155,1.85589,0.000616738,0.000616738,0.000616738
62,462.693,0.82154,0.60129,1.0945,0.4985,0.57119,0.55614,0.33161,1.31145,1.94282,1.67935,0.0006142,0.0006142,0.0006142
63,471.736,0.82629,0.60071,1.09639,0.47035,0.49844,0.55636,0.3289,1.40142,2.13484,1.84961,0.000611663,0.000611663,0.000611663
64,480.135,0.84965,0.60581,1.09633,0.67406,0.53432,0.57338,0.31082,1.45712,2.16606,1.85977,0.000609125,0.000609125,0.000609125
65,487.947,0.83887,0.58632,1.09474,0.55194,0.48117,0.53039,0.30092,1.39915,1.95458,1.86592,0.000606587,0.000606587,0.000606587
66,494.748,0.82667,0.57967,1.08335,0.55899,0.59368,0.58404,0.34616,1.31781,2.0743,1.67293,0.00060405,0.00060405,0.00060405
67,501.571,0.82878,0.62581,1.12836,0.54139,0.50875,0.53375,0.30433,1.53435,2.16944,1.87695,0.000601512,0.000601512,0.000601512
68,508.425,0.8329,0.59994,1.08431,0.81615,0.46537,0.57908,0.34008,1.42399,1.94122,1.85913,0.000598974,0.000598974,0.000598974
69,515.247,0.83906,0.60495,1.09311,0.66684,0.52477,0.56361,0.34793,1.30391,1.817,1.6507,0.000596436,0.000596436,0.000596436
70,522.124,0.80966,0.56937,1.06069,0.63153,0.45,0.502,0.28222,1.57864,2.15302,1.88822,0.000593899,0.000593899,0.000593899
71,528.972,0.78816,0.55964,1.06882,0.71345,0.49726,0.55397,0.32859,1.33083,1.97049,1.68626,0.000591361,0.000591361,0.000591361
72,535.785,0.7916,0.57099,1.07371,0.72184,0.56243,0.58572,0.34452,1.35007,1.965,1.74813,0.000588823,0.000588823,0.000588823
73,542.64,0.79502,0.54751,1.07433,0.76012,0.57311,0.60941,0.35294,1.44507,1.93286,1.83258,0.000586286,0.000586286,0.000586286
74,549.454,0.80083,0.56211,1.0668,0.62492,0.55977,0.57064,0.32213,1.48942,1.84401,1.96054,0.000583748,0.000583748,0.000583748
75,556.259,0.78059,0.54451,1.07029,0.66261,0.53673,0.57121,0.32253,1.44229,1.87992,1.8733,0.00058121,0.00058121,0.00058121
76,563.094,0.78679,0.55136,1.06498,0.6679,0.50074,0.55641,0.31936,1.47868,1.87104,1.85289,0.000578672,0.000578672,0.000578672
77,569.905,0.77809,0.56577,1.05662,0.71418,0.49978,0.56376,0.34325,1.33753,2.00297,1.72986,0.000576135,0.000576135,0.000576135
78,576.731,0.78557,0.55529,1.06003,0.75631,0.53101,0.5856,0.34426,1.36785,2.05776,1.76604,0.000573597,0.000573597,0.000573597
79,585.595,0.78869,0.54261,1.06555,0.69113,0.52208,0.57525,0.33244,1.32406,1.9204,1.71003,0.000571059,0.000571059,0.000571059
80,594.902,0.77764,0.52866,1.05386,0.75291,0.56028,0.62415,0.36986,1.34162,1.80519,1.70125,0.000568522,0.000568522,0.000568522
81,603.81,0.77043,0.53398,1.05149,0.66361,0.51983,0.55111,0.33885,1.32308,1.87148,1.65263,0.000565984,0.000565984,0.000565984
82,610.61,0.74357,0.51975,1.04274,0.69769,0.5393,0.60486,0.40241,1.30987,2.07057,1.689,0.000563446,0.000563446,0.000563446
83,617.56,0.7361,0.51667,1.04835,0.61899,0.52208,0.57144,0.29566,1.46068,2.08233,1.87284,0.000560909,0.000560909,0.000560909
84,624.385,0.74338,0.5079,1.0376,0.78156,0.51525,0.60216,0.34894,1.48973,1.85633,1.96975,0.000558371,0.000558371,0.000558371
85,631.229,0.7558,0.51527,1.05204,0.5567,0.54138,0.54968,0.35024,1.43304,1.95187,1.80452,0.000555833,0.000555833,0.000555833
86,638.053,0.75785,0.52085,1.05022,0.69417,0.48516,0.54526,0.31596,1.42194,2.11597,1.90657,0.000553296,0.000553296,0.000553296
87,644.888,0.75576,0.51494,1.03527,0.73088,0.48274,0.56031,0.33265,1.36864,1.98613,1.75268,0.000550758,0.000550758,0.000550758
88,651.83,0.73751,0.51123,1.0516,0.79178,0.49196,0.57108,0.32663,1.3785,1.92405,1.71567,0.00054822,0.00054822,0.00054822
89,658.633,0.74495,0.51551,1.03185,0.42898,0.53523,0.54592,0.32433,1.38267,1.98855,1.71297,0.000545682,0.000545682,0.000545682
90,665.453,0.75077,0.50464,1.02288,0.74318,0.53168,0.56318,0.31155,1.54341,1.81057,1.9429,0.000543145,0.000543145,0.000543145
91,672.284,0.71229,0.49254,1.031,0.64301,0.46987,0.57706,0.34373,1.34262,1.99711,1.75488,0.000540607,0.000540607,0.000540607
92,679.123,0.74229,0.49916,1.03379,0.61286,0.54597,0.5784,0.30378,1.49133,1.93814,1.91773,0.000538069,0.000538069,0.000538069
93,685.933,0.72397,0.48457,1.02436,0.56753,0.54211,0.57152,0.29669,1.46686,2.07386,1.90132,0.000535532,0.000535532,0.000535532
94,692.741,0.71693,0.48738,1.02622,0.52887,0.60396,0.58933,0.3315,1.30585,1.78419,1.71213,0.000532994,0.000532994,0.000532994
95,701.468,0.72028,0.48167,1.03854,0.60445,0.50289,0.52209,0.29268,1.31941,1.92713,1.70673,0.000530456,0.000530456,0.000530456
96,710.746,0.73002,0.48124,1.02874,0.63276,0.51049,0.53793,0.30731,1.3604,2.0766,1.75918,0.000527919,0.000527919,0.000527919
97,718.619,0.72039,0.48458,1.02492,0.47271,0.51713,0.48232,0.27176,1.42595,2.29177,1.91051,0.000525381,0.000525381,0.000525381
98,726.407,0.70012,0.47122,1.01407,0.45219,0.50264,0.52771,0.31574,1.36334,2.24968,1.70472,0.000522843,0.000522843,0.000522843
99,733.263,0.68436,0.4593,1.00308,0.70311,0.48386,0.54412,0.29925,1.38261,2.11117,1.76914,0.000520305,0.000520305,0.000520305
100,740.091,0.69428,0.46472,1.00772,0.50452,0.57458,0.57457,0.32126,1.467,2.01762,1.85868,0.000517768,0.000517768,0.000517768
101,746.954,0.67742,0.47158,1.0091,0.64299,0.59957,0.62563,0.36371,1.34457,1.93647,1.71812,0.00051523,0.00051523,0.00051523
102,753.827,0.71171,0.48631,1.00786,0.60398,0.58638,0.58313,0.34095,1.25742,1.95774,1.62076,0.000512692,0.000512692,0.000512692
103,760.648,0.70783,0.48746,1.01955,0.6245,0.50614,0.53085,0.31395,1.4338,2.12177,1.8206,0.000510155,0.000510155,0.000510155
104,767.465,0.68285,0.46747,1.01995,0.73844,0.52712,0.60861,0.34711,1.356,1.98006,1.77878,0.000507617,0.000507617,0.000507617
105,774.263,0.67875,0.47868,1.01072,0.7059,0.56429,0.60504,0.34048,1.31994,1.83754,1.7171,0.000505079,0.000505079,0.000505079
106,781.113,0.70114,0.4766,1.00071,0.66185,0.56087,0.55719,0.33756,1.42192,1.91161,1.87332,0.000502541,0.000502541,0.000502541
107,787.982,0.66659,0.46058,1.01041,0.72145,0.55936,0.58373,0.3274,1.42108,2.0493,1.85237,0.000500004,0.000500004,0.000500004
108,794.834,0.66299,0.4538,1.01014,0.72209,0.53007,0.59454,0.36557,1.42344,1.94781,1.80833,0.000497466,0.000497466,0.000497466
109,801.693,0.64479,0.45149,0.99456,0.67538,0.4676,0.51826,0.32273,1.28218,1.97333,1.63617,0.000494928,0.000494928,0.000494928
110,808.552,0.65942,0.45234,1.0004,0.77482,0.55496,0.61178,0.37752,1.22664,1.97499,1.64876,0.000492391,0.000492391,0.000492391
111,816.651,0.66576,0.46056,1.00522,0.58227,0.60239,0.60617,0.37821,1.43718,2.017,1.7965,0.000489853,0.000489853,0.000489853
112,825.566,0.65914,0.44287,1.01139,0.78305,0.49223,0.58387,0.34623,1.48786,1.96469,1.94395,0.000487315,0.000487315,0.000487315
113,833.523,0.67898,0.4704,1.00836,0.73829,0.45807,0.55688,0.32835,1.38904,2.05554,1.76868,0.000484778,0.000484778,0.000484778
114,841.329,0.65745,0.43908,0.99538,0.70014,0.44992,0.54703,0.33109,1.37924,2.05127,1.76493,0.00048224,0.00048224,0.00048224
115,848.171,0.66362,0.43963,0.98487,0.45126,0.54691,0.53437,0.31324,1.47256,2.04419,1.95639,0.000479702,0.000479702,0.000479702
116,854.974,0.64966,0.44852,0.99499,0.7494,0.47261,0.54054,0.32809,1.44391,2.02004,1.95453,0.000477165,0.000477165,0.000477165
117,861.803,0.64676,0.4433,0.99112,0.55792,0.48109,0.56471,0.35521,1.40532,2.06897,1.79418,0.000474627,0.000474627,0.000474627
118,868.609,0.64209,0.45344,1.00034,0.75366,0.49875,0.56045,0.34983,1.36065,1.80464,1.77116,0.000472089,0.000472089,0.000472089
119,875.47,0.67107,0.45484,0.99958,0.70145,0.46788,0.55812,0.34211,1.32433,1.90446,1.73448,0.000469551,0.000469551,0.000469551
120,882.331,0.65339,0.44082,0.98816,0.71231,0.52435,0.55754,0.32655,1.34201,1.98811,1.75422,0.000467014,0.000467014,0.000467014
121,889.188,0.64206,0.43444,0.99042,0.56867,0.56193,0.59402,0.33685,1.39685,1.81873,1.80888,0.000464476,0.000464476,0.000464476
122,896.006,0.65135,0.43912,1.00082,0.66114,0.5761,0.58517,0.3665,1.37411,1.9882,1.76408,0.000461938,0.000461938,0.000461938
123,902.843,0.64371,0.42976,0.97868,0.74036,0.549,0.58029,0.36219,1.27107,1.89116,1.63795,0.000459401,0.000459401,0.000459401
124,909.688,0.63595,0.41513,0.97541,0.6581,0.54992,0.58026,0.35015,1.34282,1.97764,1.69411,0.000456863,0.000456863,0.000456863
125,916.48,0.62465,0.42663,0.99014,0.51515,0.5863,0.57873,0.33879,1.28699,1.96043,1.71677,0.000454325,0.000454325,0.000454325
126,923.305,0.61457,0.41817,0.97742,0.66825,0.5346,0.59372,0.33626,1.32869,1.93332,1.81731,0.000451787,0.000451787,0.000451787
127,930.144,0.59769,0.39635,0.97139,0.59728,0.51363,0.53563,0.3157,1.37052,1.99172,1.85915,0.00044925,0.00044925,0.00044925
128,936.946,0.64051,0.42883,0.99127,0.62862,0.47726,0.52362,0.31956,1.357,1.94231,1.71353,0.000446712,0.000446712,0.000446712
129,945.952,0.61783,0.42004,0.97715,0.76833,0.51741,0.54159,0.32012,1.39684,1.94709,1.83148,0.000444174,0.000444174,0.000444174
130,955.414,0.64653,0.42529,0.97608,0.70804,0.50321,0.54188,0.30974,1.4456,1.97055,1.94342,0.000441637,0.000441637,0.000441637
131,964.239,0.64768,0.42721,0.98576,0.76036,0.49974,0.53793,0.33425,1.37739,2.14218,1.84736,0.000439099,0.000439099,0.000439099
132,971.993,0.61998,0.41598,0.97942,0.80597,0.48919,0.57728,0.33625,1.42259,1.96838,1.81539,0.000436561,0.000436561,0.000436561
133,978.803,0.59861,0.41422,0.97796,0.60414,0.52561,0.56966,0.31769,1.40737,2.01966,1.91701,0.000434024,0.000434024,0.000434024
134,985.564,0.60448,0.41115,0.97709,0.70022,0.45824,0.53575,0.30139,1.52164,2.1629,1.98325,0.000431486,0.000431486,0.000431486
135,992.369,0.62275,0.41479,0.96769,0.71832,0.49407,0.52925,0.30796,1.41851,2.08017,1.88121,0.000428948,0.000428948,0.000428948
136,999.183,0.6131,0.41176,0.97585,0.86794,0.49201,0.54296,0.32577,1.40021,1.98308,1.85362,0.000426411,0.000426411,0.000426411
137,1006,0.60955,0.40052,0.9664,0.6556,0.50023,0.54832,0.32179,1.41337,1.99337,1.88223,0.000423873,0.000423873,0.000423873
138,1012.81,0.59241,0.40482,0.96138,0.67871,0.49493,0.56129,0.33461,1.43587,1.93854,1.90132,0.000421335,0.000421335,0.000421335
139,1019.81,0.59696,0.39553,0.95736,0.73011,0.4807,0.53314,0.32232,1.43421,2.06909,1.80739,0.000418797,0.000418797,0.000418797
140,1026.62,0.61257,0.40471,0.963,0.50701,0.47291,0.50301,0.29768,1.38563,2.05571,1.72535,0.00041626,0.00041626,0.00041626
141,1033.48,0.59401,0.39871,0.96112,0.61921,0.40714,0.45974,0.24237,1.58491,2.46264,2.03201,0.000413722,0.000413722,0.000413722
142,1040.26,0.57077,0.38881,0.96327,0.8335,0.45059,0.52599,0.30647,1.45048,2.12581,1.9483,0.000411184,0.000411184,0.000411184
143,1047.08,0.60375,0.40664,0.97227,0.79195,0.44735,0.53,0.32459,1.41653,2.11493,1.87878,0.000408647,0.000408647,0.000408647
144,1056.34,0.61008,0.40019,0.96884,0.77132,0.46896,0.52643,0.30126,1.41745,2.1597,1.90745,0.000406109,0.000406109,0.000406109
145,1065.48,0.58553,0.3965,0.96833,0.73821,0.48716,0.55137,0.33733,1.36629,2.01927,1.82271,0.000403571,0.000403571,0.000403571
146,1074.65,0.60269,0.40225,0.97454,0.66213,0.46415,0.5368,0.33055,1.41917,2.02417,1.82374,0.000401033,0.000401033,0.000401033
147,1082.43,0.58113,0.39988,0.97522,0.72615,0.46794,0.5509,0.31059,1.35219,1.97622,1.82305,0.000398496,0.000398496,0.000398496
148,1089.22,0.58633,0.39504,0.97132,0.79968,0.48729,0.59332,0.35017,1.43601,1.98035,1.93445,0.000395958,0.000395958,0.000395958
149,1096.02,0.59312,0.40455,0.95766,0.8229,0.5061,0.59603,0.3644,1.32312,1.89743,1.85344,0.00039342,0.00039342,0.00039342
150,1102.83,0.56158,0.38536,0.96107,0.72711,0.51164,0.56896,0.34865,1.32645,1.98135,1.87949,0.000390883,0.000390883,0.000390883
151,1109.66,0.58258,0.38226,0.95314,0.76952,0.46948,0.55865,0.3391,1.34323,2.02094,1.85393,0.000388345,0.000388345,0.000388345
152,1116.53,0.5693,0.37655,0.9501,0.6603,0.54818,0.59123,0.34989,1.40554,2.1229,1.89266,0.000385807,0.000385807,0.000385807
153,1123.38,0.57577,0.38652,0.95409,0.80943,0.47263,0.58857,0.35966,1.39662,2.01595,1.86303,0.00038327,0.00038327,0.00038327
154,1130.2,0.55527,0.37406,0.95849,0.87235,0.4912,0.58442,0.34688,1.39616,2.06641,1.86839,0.000380732,0.000380732,0.000380732
155,1137.02,0.56934,0.37917,0.95334,0.68084,0.51295,0.58218,0.34893,1.30449,2.06391,1.76994,0.000378194,0.000378194,0.000378194
156,1143.83,0.58814,0.39587,0.95011,0.61586,0.57069,0.59057,0.34949,1.3175,2.03453,1.73402,0.000375656,0.000375656,0.000375656
157,1150.62,0.55884,0.37502,0.94749,0.73314,0.49711,0.54147,0.32719,1.41915,2.05963,1.90976,0.000373119,0.000373119,0.000373119
158,1157.42,0.53128,0.36476,0.94865,0.81093,0.47748,0.56295,0.32614,1.48731,2.06953,2.05399,0.000370581,0.000370581,0.000370581
159,1164.26,0.56612,0.37346,0.94992,0.81025,0.44655,0.56632,0.31953,1.46893,2.22778,1.92064,0.000368043,0.000368043,0.000368043
160,1171.1,0.5575,0.37818,0.94966,0.75199,0.4668,0.57748,0.34214,1.37998,2.14944,1.84908,0.000365506,0.000365506,0.000365506
161,1177.89,0.57123,0.37956,0.94595,0.84484,0.47337,0.57206,0.33589,1.341,2.04254,1.79306,0.000362968,0.000362968,0.000362968
162,1184.71,0.54005,0.36913,0.94949,0.4861,0.49298,0.51531,0.3056,1.50039,2.18655,1.97139,0.00036043,0.00036043,0.00036043
163,1193.21,0.54136,0.36231,0.93716,0.7326,0.47551,0.54966,0.34272,1.37874,1.99579,1.85663,0.000357893,0.000357893,0.000357893
164,1201.78,0.53654,0.36905,0.94997,0.6042,0.51839,0.55667,0.33727,1.31288,2.02543,1.77457,0.000355355,0.000355355,0.000355355
165,1209.78,0.56639,0.38632,0.95013,0.50334,0.54097,0.53209,0.3259,1.33075,2.09602,1.81857,0.000352817,0.000352817,0.000352817
166,1217.55,0.54724,0.3698,0.95089,0.81647,0.48779,0.577,0.34005,1.39419,2.10064,1.93478,0.00035028,0.00035028,0.00035028
167,1224.36,0.54245,0.36866,0.95482,0.75156,0.49228,0.56594,0.36148,1.29059,2.06524,1.74194,0.000347742,0.000347742,0.000347742
168,1231.15,0.53,0.36081,0.93608,0.74869,0.44811,0.56042,0.34369,1.36053,2.05522,1.80823,0.000345204,0.000345204,0.000345204
169,1237.94,0.55692,0.37752,0.94712,0.70444,0.49492,0.52938,0.33598,1.37832,2.30095,1.8285,0.000342666,0.000342666,0.000342666
170,1244.77,0.55613,0.37249,0.9371,0.63755,0.53226,0.5434,0.34041,1.43148,2.15928,1.92856,0.000340129,0.000340129,0.000340129
171,1251.59,0.53713,0.3599,0.94305,0.72618,0.51769,0.55696,0.34398,1.3539,1.95418,1.81253,0.000337591,0.000337591,0.000337591
172,1258.38,0.54072,0.35905,0.95059,0.7797,0.49275,0.57417,0.34141,1.3533,2.2695,1.81138,0.000335053,0.000335053,0.000335053
173,1265.23,0.55266,0.36406,0.94343,0.77571,0.48298,0.56244,0.32012,1.34305,2.2405,1.7986,0.000332516,0.000332516,0.000332516
174,1272.05,0.5248,0.35347,0.93343,0.80681,0.48146,0.56535,0.32964,1.32367,2.16465,1.75712,0.000329978,0.000329978,0.000329978
175,1278.86,0.51582,0.34684,0.92656,0.66668,0.51306,0.55245,0.32764,1.31611,2.10174,1.75977,0.00032744,0.00032744,0.00032744
176,1285.65,0.53637,0.35674,0.94017,0.60541,0.5446,0.56572,0.34685,1.29066,2.16098,1.73876,0.000324903,0.000324903,0.000324903
177,1292.49,0.53702,0.35175,0.93227,0.73375,0.53077,0.56085,0.34503,1.3321,2.06475,1.77741,0.000322365,0.000322365,0.000322365
178,1299.27,0.52602,0.35018,0.9391,0.74756,0.49206,0.56318,0.3278,1.41132,2.14736,1.94265,0.000319827,0.000319827,0.000319827
179,1306.07,0.52791,0.35442,0.92518,0.74934,0.5166,0.57782,0.33446,1.33238,2.08789,1.83963,0.000317289,0.000317289,0.000317289
180,1312.85,0.51132,0.35038,0.93032,0.67083,0.50991,0.55102,0.32869,1.32773,2.16877,1.78025,0.000314752,0.000314752,0.000314752
181,1319.64,0.5152,0.35241,0.92786,0.64936,0.48948,0.56613,0.34463,1.31009,2.11684,1.8071,0.000312214,0.000312214,0.000312214
182,1326.55,0.51907,0.34348,0.9328,0.59245,0.568,0.61145,0.3617,1.32291,2.09011,1.79476,0.000309676,0.000309676,0.000309676
