epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,232.163,1.39631,1.74553,1.55816,0.72113,0.64973,0.69352,0.39184,1.35874,1.02947,1.49446,0.00333045,0.00333045,0.00333045
2,455.568,1.36043,1.28573,1.48044,0.69232,0.61615,0.65973,0.36741,1.44391,1.18549,1.57095,0.0066418,0.0066418,0.0066418
3,676.277,1.43798,1.46519,1.55256,0.61195,0.57031,0.56757,0.29736,1.50827,1.39508,1.70394,0.00993114,0.00993114,0.00993114
4,895.88,1.45949,1.51427,1.58187,0.67562,0.54406,0.59291,0.32872,1.50708,1.35856,1.71961,0.009901,0.009901,0.009901
5,1115.59,1.39929,1.37738,1.53149,0.71092,0.62464,0.66608,0.38027,1.4067,1.16755,1.62409,0.009868,0.009868,0.009868
6,1335.47,1.35663,1.27139,1.4949,0.72512,0.65907,0.6912,0.40492,1.3407,1.06261,1.55905,0.009835,0.009835,0.009835
7,1554.83,1.3115,1.1912,1.46753,0.75603,0.6634,0.72952,0.43163,1.32623,1.00104,1.53045,0.009802,0.009802,0.009802
8,1774.55,1.2947,1.14016,1.45091,0.74475,0.6951,0.74175,0.44411,1.31843,0.95189,1.52314,0.009769,0.009769,0.009769
9,1994.19,1.2783,1.10783,1.43292,0.77404,0.68159,0.74478,0.44523,1.30014,0.9347,1.52184,0.009736,0.009736,0.009736
10,2211.76,1.25533,1.06097,1.41734,0.76565,0.71063,0.76294,0.45553,1.29457,0.92158,1.51841,0.009703,0.009703,0.009703
11,2423.66,1.24086,1.03523,1.41234,0.78521,0.71936,0.77328,0.46781,1.28145,0.87675,1.49087,0.00967,0.00967,0.00967
12,2635.57,1.2249,1.00615,1.39357,0.78255,0.69869,0.76537,0.46379,1.26827,0.85853,1.485,0.009637,0.009637,0.009637
13,2847.83,1.21137,0.98339,1.38663,0.79072,0.71604,0.7763,0.47587,1.24352,0.84445,1.46485,0.009604,0.009604,0.009604
14,3059.67,1.2083,0.97191,1.38066,0.78803,0.72475,0.78927,0.48419,1.24903,0.8289,1.46442,0.009571,0.009571,0.009571
15,3271.42,1.19135,0.9459,1.3681,0.7839,0.73355,0.78763,0.48554,1.23093,0.81691,1.45893,0.009538,0.009538,0.009538
16,3483.83,1.1766,0.93209,1.36385,0.78335,0.73954,0.78845,0.48996,1.22812,0.81513,1.44838,0.009505,0.009505,0.009505
17,3695.69,1.17647,0.92017,1.35881,0.80519,0.73766,0.80048,0.4952,1.22556,0.80784,1.44379,0.009472,0.009472,0.009472
18,3907.36,1.16762,0.90044,1.34777,0.79795,0.74198,0.80022,0.4941,1.22838,0.7843,1.44908,0.009439,0.009439,0.009439
19,4118.82,1.16126,0.88388,1.34285,0.80205,0.74587,0.80898,0.50523,1.21177,0.76228,1.43909,0.009406,0.009406,0.009406
20,4330.64,1.15683,0.88291,1.334,0.78938,0.75955,0.80856,0.50421,1.21091,0.75121,1.43873,0.009373,0.009373,0.009373
21,4542.36,1.14358,0.86867,1.33306,0.81204,0.74558,0.80954,0.50985,1.20095,0.75228,1.42547,0.00934,0.00934,0.00934
22,4754.05,1.13182,0.85086,1.32216,0.81027,0.74865,0.81549,0.51425,1.19387,0.73917,1.42653,0.009307,0.009307,0.009307
23,4972.62,1.12889,0.84701,1.32042,0.79468,0.76501,0.81702,0.51633,1.19421,0.73973,1.42286,0.009274,0.009274,0.009274
24,5191.89,1.12163,0.83167,1.3164,0.82179,0.76076,0.82163,0.52353,1.18744,0.72679,1.41264,0.009241,0.009241,0.009241
25,5416.89,1.12004,0.82808,1.31091,0.80026,0.76672,0.82398,0.52246,1.18488,0.72323,1.41088,0.009208,0.009208,0.009208
26,5645.4,1.11361,0.8131,1.30543,0.80002,0.77555,0.82482,0.52269,1.19,0.71156,1.42131,0.009175,0.009175,0.009175
27,5873.7,1.10064,0.80623,1.30222,0.80376,0.77503,0.82171,0.52015,1.1858,0.71919,1.41887,0.009142,0.009142,0.009142
28,6103.65,1.09855,0.79685,1.29457,0.79971,0.78562,0.82719,0.52532,1.18656,0.69828,1.42611,0.009109,0.009109,0.009109
29,6332.49,1.08851,0.78992,1.28583,0.80812,0.7755,0.82625,0.52691,1.18286,0.70671,1.41336,0.009076,0.009076,0.009076
