epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.7572,1.1282,0.76583,1.2472,0.83672,0.68685,0.75796,0.46097,1.46045,1.00899,1.44897,0.00328889,0.00328889,0.00328889
2,33.18,1.10801,0.74961,1.22751,0.83082,0.64355,0.72056,0.44442,1.48551,1.05574,1.45215,0.00660037,0.00660037,0.00660037
3,49.513,1.12182,0.75893,1.22865,0.67348,0.5976,0.64507,0.38356,1.5664,1.34981,1.49327,0.00988985,0.00988985,0.00988985
4,65.7808,1.17498,0.83118,1.24968,0.71855,0.49155,0.57441,0.33054,1.65184,1.53315,1.58036,0.009901,0.009901,0.009901
5,81.8271,1.1716,0.81653,1.24528,0.71014,0.55807,0.60951,0.34126,1.70948,1.40775,1.62098,0.009868,0.009868,0.009868
6,97.9356,1.17927,0.80241,1.24614,0.70011,0.65087,0.68522,0.38679,1.62331,1.18727,1.51798,0.009835,0.009835,0.009835
7,114.05,1.15562,0.78882,1.24239,0.7291,0.61676,0.67713,0.37571,1.62029,1.1408,1.56911,0.009802,0.009802,0.009802
8,130.145,1.13215,0.76098,1.23103,0.73923,0.62276,0.66735,0.36083,1.64637,1.20382,1.57117,0.009769,0.009769,0.009769
9,146.22,1.12877,0.75344,1.22204,0.75696,0.58562,0.65852,0.35707,1.69288,1.36046,1.61277,0.009736,0.009736,0.009736
10,162.316,1.09342,0.72297,1.20586,0.72891,0.61394,0.63965,0.35364,1.62126,1.25002,1.5567,0.009703,0.009703,0.009703
11,181.096,1.08736,0.70204,1.1983,0.7922,0.6161,0.69176,0.38524,1.60078,1.17369,1.55092,0.00967,0.00967,0.00967
12,198.455,1.07058,0.70359,1.19004,0.74699,0.62543,0.67619,0.35743,1.68119,1.18902,1.59053,0.009637,0.009637,0.009637
13,215.058,1.06702,0.68986,1.18599,0.75492,0.64135,0.67903,0.37479,1.59988,1.15667,1.53585,0.009604,0.009604,0.009604
14,231.175,1.04638,0.67022,1.17089,0.74501,0.63887,0.67478,0.3665,1.67289,1.15133,1.57886,0.009571,0.009571,0.009571
15,247.221,1.05215,0.66557,1.17772,0.74095,0.64711,0.68439,0.36971,1.6343,1.1502,1.53971,0.009538,0.009538,0.009538
16,263.429,1.02969,0.6586,1.16164,0.7091,0.6432,0.66352,0.35965,1.64443,1.14328,1.54272,0.009505,0.009505,0.009505
17,279.543,1.03337,0.65273,1.1582,0.70181,0.65968,0.67483,0.37305,1.62164,1.16079,1.51992,0.009472,0.009472,0.009472
18,295.602,1.02218,0.64291,1.15115,0.73749,0.63534,0.68392,0.36432,1.6667,1.17039,1.59824,0.009439,0.009439,0.009439
19,311.705,0.99667,0.62387,1.13956,0.68659,0.59912,0.60973,0.32427,1.67054,1.30425,1.57522,0.009406,0.009406,0.009406
20,327.892,0.99194,0.62053,1.14146,0.74865,0.58715,0.65833,0.34792,1.65255,1.26579,1.58008,0.009373,0.009373,0.009373
21,343.993,0.97527,0.61661,1.13528,0.78715,0.59489,0.68556,0.38723,1.59352,1.2157,1.53744,0.00934,0.00934,0.00934
22,360.147,0.97637,0.60644,1.1341,0.72107,0.60598,0.68154,0.37425,1.59568,1.17311,1.54667,0.009307,0.009307,0.009307
23,376.258,0.96163,0.59058,1.12724,0.67404,0.59122,0.62881,0.33394,1.676,1.27229,1.62423,0.009274,0.009274,0.009274
24,393.959,0.96722,0.58704,1.12559,0.74628,0.62285,0.69522,0.38788,1.64216,1.17724,1.56272,0.009241,0.009241,0.009241
25,411.454,0.94824,0.58523,1.12306,0.76197,0.61217,0.67607,0.36559,1.66055,1.18279,1.59635,0.009208,0.009208,0.009208
26,428.185,0.95145,0.58637,1.11895,0.66683,0.63577,0.65793,0.35357,1.62693,1.23325,1.57806,0.009175,0.009175,0.009175
27,444.406,0.93709,0.56972,1.11101,0.71414,0.64775,0.68483,0.36658,1.6637,1.20903,1.60325,0.009142,0.009142,0.009142
28,460.545,0.93654,0.57216,1.11442,0.6881,0.63247,0.65106,0.35784,1.63077,1.29163,1.56304,0.009109,0.009109,0.009109
29,476.638,0.93829,0.5763,1.10138,0.6973,0.65557,0.69052,0.3817,1.61775,1.12261,1.59358,0.009076,0.009076,0.009076
30,492.805,0.92404,0.56042,1.10577,0.63857,0.64709,0.6669,0.36552,1.6064,1.17691,1.58653,0.009043,0.009043,0.009043
31,508.875,0.90734,0.55067,1.0948,0.72945,0.59848,0.65983,0.365,1.64771,1.28472,1.593,0.00901,0.00901,0.00901
32,524.911,0.90946,0.55236,1.10406,0.73039,0.57977,0.64276,0.34638,1.642,1.25141,1.60727,0.008977,0.008977,0.008977
33,541.338,0.90643,0.54599,1.09048,0.67843,0.61236,0.65371,0.35429,1.66871,1.29511,1.61288,0.008944,0.008944,0.008944
34,557.519,0.89741,0.53775,1.08911,0.65077,0.60753,0.62966,0.3189,1.72614,1.33718,1.68326,0.008911,0.008911,0.008911
35,574.004,0.8911,0.54583,1.08304,0.73949,0.63746,0.66885,0.36575,1.6389,1.17486,1.63093,0.008878,0.008878,0.008878
36,593.336,0.90316,0.54105,1.09081,0.73793,0.64076,0.66893,0.36795,1.66188,1.19613,1.6199,0.008845,0.008845,0.008845
37,610.737,0.87878,0.53445,1.07926,0.6549,0.63034,0.62879,0.35495,1.62401,1.28061,1.58127,0.008812,0.008812,0.008812
38,627.674,0.8797,0.52719,1.07447,0.75292,0.61149,0.67328,0.37009,1.63549,1.20093,1.60345,0.008779,0.008779,0.008779
39,643.7,0.87309,0.52616,1.07194,0.70978,0.62963,0.65641,0.35458,1.67585,1.23113,1.64569,0.008746,0.008746,0.008746
40,659.774,0.87152,0.52442,1.07744,0.74149,0.6044,0.66769,0.36501,1.65202,1.18989,1.62237,0.008713,0.008713,0.008713
41,675.91,0.87304,0.52872,1.07402,0.68463,0.59408,0.6306,0.34446,1.66037,1.30182,1.65912,0.00868,0.00868,0.00868
42,692.654,0.86301,0.51594,1.07191,0.75602,0.59912,0.66249,0.36252,1.63848,1.24766,1.62492,0.008647,0.008647,0.008647
43,708.977,0.86625,0.51173,1.07352,0.80807,0.54961,0.64694,0.35139,1.65991,1.28509,1.64115,0.008614,0.008614,0.008614
44,725.394,0.85962,0.51367,1.06732,0.75656,0.58829,0.67178,0.36887,1.65284,1.27649,1.65055,0.008581,0.008581,0.008581
45,741.571,0.83488,0.49744,1.06374,0.67206,0.57224,0.63786,0.34263,1.65949,1.40878,1.64043,0.008548,0.008548,0.008548
46,758.218,0.85695,0.514,1.07078,0.7402,0.57183,0.63393,0.34282,1.66113,1.34614,1.63851,0.008515,0.008515,0.008515
47,774.432,0.84635,0.50514,1.05927,0.76438,0.56957,0.63225,0.32483,1.72063,1.35712,1.66186,0.008482,0.008482,0.008482
48,790.515,0.84478,0.50086,1.05804,0.67652,0.61202,0.64413,0.3556,1.6165,1.23359,1.60564,0.008449,0.008449,0.008449
49,806.614,0.84465,0.49969,1.05409,0.65868,0.62624,0.6342,0.34295,1.67626,1.28847,1.63401,0.008416,0.008416,0.008416
50,822.693,0.81993,0.49322,1.04781,0.71652,0.56265,0.62966,0.33758,1.69798,1.32719,1.67979,0.008383,0.008383,0.008383
51,838.984,0.8266,0.49215,1.0475,0.72951,0.59127,0.649,0.35525,1.66457,1.2984,1.64228,0.00835,0.00835,0.00835
52,856.288,0.8169,0.48605,1.04303,0.67147,0.60405,0.62773,0.33704,1.68518,1.40285,1.65792,0.008317,0.008317,0.008317
53,873.022,0.80793,0.4734,1.04112,0.67145,0.57799,0.6394,0.34405,1.65766,1.28605,1.65222,0.008284,0.008284,0.008284
54,889.084,0.8183,0.48182,1.04896,0.78368,0.54172,0.63756,0.34645,1.66852,1.3059,1.65985,0.008251,0.008251,0.008251
55,905.08,0.81011,0.48513,1.04736,0.68867,0.52357,0.59537,0.31315,1.69759,1.43414,1.65851,0.008218,0.008218,0.008218
56,921.154,0.8101,0.48462,1.03838,0.76357,0.58592,0.6468,0.35724,1.66379,1.24962,1.64779,0.008185,0.008185,0.008185
57,937.175,0.79963,0.47453,1.04333,0.71592,0.54893,0.60957,0.33573,1.64793,1.33207,1.64952,0.008152,0.008152,0.008152
58,953.286,0.80649,0.47898,1.04366,0.66307,0.61214,0.66209,0.36476,1.63578,1.33801,1.61668,0.008119,0.008119,0.008119
59,969.325,0.79045,0.47002,1.03349,0.69957,0.6049,0.64558,0.36562,1.61774,1.26824,1.59387,0.008086,0.008086,0.008086
60,985.398,0.78075,0.4633,1.02584,0.73129,0.60121,0.66711,0.35949,1.65283,1.32838,1.63415,0.008053,0.008053,0.008053
61,1001.42,0.783,0.46842,1.034,0.68931,0.58732,0.63823,0.35181,1.65391,1.36773,1.63207,0.00802,0.00802,0.00802
62,1017.52,0.79053,0.4726,1.03259,0.73045,0.57068,0.62411,0.3444,1.65579,1.35781,1.62773,0.007987,0.007987,0.007987
63,1033.55,0.77931,0.46701,1.03289,0.68219,0.59905,0.63643,0.33939,1.7203,1.37797,1.69018,0.007954,0.007954,0.007954
64,1049.61,0.7801,0.46244,1.03388,0.68931,0.58943,0.62204,0.33835,1.70144,1.33778,1.69365,0.007921,0.007921,0.007921
65,1065.63,0.77071,0.45734,1.02794,0.68827,0.62812,0.65843,0.35645,1.68438,1.26602,1.69156,0.007888,0.007888,0.007888
66,1081.66,0.76733,0.45581,1.02884,0.74028,0.56353,0.63322,0.34456,1.68713,1.33925,1.68503,0.007855,0.007855,0.007855
67,1097.7,0.77665,0.45953,1.02549,0.69715,0.63828,0.67339,0.37109,1.66614,1.31872,1.64611,0.007822,0.007822,0.007822
68,1114.04,0.76904,0.45449,1.01891,0.69963,0.53917,0.60376,0.33518,1.67186,1.49557,1.66624,0.007789,0.007789,0.007789
69,1130.36,0.76069,0.44997,1.0171,0.70864,0.60903,0.65767,0.36186,1.64796,1.28611,1.66169,0.007756,0.007756,0.007756
70,1146.52,0.76965,0.45471,1.02681,0.66751,0.59755,0.63006,0.34531,1.68031,1.34377,1.67964,0.007723,0.007723,0.007723
71,1162.58,0.75245,0.44694,1.01795,0.68961,0.62319,0.6545,0.34608,1.69539,1.33342,1.71317,0.00769,0.00769,0.00769
72,1178.96,0.76804,0.45001,1.02254,0.71853,0.5775,0.64543,0.35443,1.67121,1.2558,1.6873,0.007657,0.007657,0.007657
73,1194.98,0.74775,0.43947,1.01646,0.7241,0.58303,0.6565,0.35465,1.711,1.34816,1.71821,0.007624,0.007624,0.007624
74,1211.03,0.74617,0.44175,1.01744,0.68809,0.58455,0.63028,0.3313,1.7158,1.34364,1.69874,0.007591,0.007591,0.007591
75,1227.03,0.74828,0.44331,1.01286,0.7058,0.61635,0.66189,0.35658,1.65209,1.27645,1.66351,0.007558,0.007558,0.007558
76,1243.06,0.74108,0.44741,1.01256,0.68637,0.59887,0.64845,0.35121,1.64315,1.28901,1.65433,0.007525,0.007525,0.007525
77,1259.05,0.73414,0.43242,1.01573,0.69726,0.58498,0.64191,0.34512,1.69978,1.33775,1.66617,0.007492,0.007492,0.007492
78,1275.09,0.7378,0.43321,1.01037,0.66671,0.57938,0.62393,0.34564,1.63476,1.36706,1.60398,0.007459,0.007459,0.007459
79,1291.2,0.73039,0.42623,1.00664,0.73093,0.57545,0.6467,0.35311,1.65215,1.46962,1.63791,0.007426,0.007426,0.007426
80,1307.29,0.73623,0.43393,1.0065,0.69547,0.54283,0.60903,0.33374,1.67135,1.43478,1.64686,0.007393,0.007393,0.007393
81,1323.37,0.73123,0.43447,1.00346,0.71408,0.57677,0.62873,0.35034,1.64249,1.33087,1.64021,0.00736,0.00736,0.00736
82,1339.44,0.72653,0.43202,1.00295,0.70681,0.62707,0.67406,0.37806,1.61698,1.23524,1.63444,0.007327,0.007327,0.007327
83,1355.78,0.72609,0.43215,1.00776,0.73746,0.57488,0.64151,0.35387,1.67807,1.39318,1.67615,0.007294,0.007294,0.007294
84,1372,0.72586,0.42687,1.00629,0.74594,0.5624,0.63774,0.35164,1.67298,1.33147,1.66826,0.007261,0.007261,0.007261
85,1388.18,0.71379,0.42743,1.00857,0.6895,0.57147,0.63676,0.35193,1.66652,1.42593,1.67415,0.007228,0.007228,0.007228
86,1404.67,0.70707,0.42054,0.99584,0.68588,0.59711,0.62671,0.33102,1.68365,1.42637,1.67487,0.007195,0.007195,0.007195
87,1420.78,0.71237,0.42044,0.99535,0.72821,0.55028,0.63125,0.3517,1.6362,1.47809,1.62851,0.007162,0.007162,0.007162
88,1436.73,0.70821,0.41716,0.99371,0.76868,0.5408,0.64248,0.35424,1.67271,1.37668,1.66767,0.007129,0.007129,0.007129
89,1452.79,0.71769,0.42092,0.9963,0.69178,0.61198,0.65779,0.35539,1.65738,1.34424,1.65186,0.007096,0.007096,0.007096
90,1468.66,0.70646,0.41991,0.99969,0.71636,0.56329,0.63415,0.34695,1.64203,1.3919,1.64715,0.007063,0.007063,0.007063
91,1485.82,0.71582,0.41915,0.99976,0.69904,0.60823,0.6514,0.35477,1.6744,1.32527,1.6763,0.00703,0.00703,0.00703
92,1502.38,0.7091,0.41652,0.99113,0.64336,0.5969,0.62994,0.33931,1.69097,1.4115,1.67555,0.006997,0.006997,0.006997
93,1518.38,0.70541,0.41668,0.99355,0.69624,0.60093,0.64442,0.34795,1.68316,1.29464,1.67819,0.006964,0.006964,0.006964
94,1534.41,0.69547,0.40954,0.98695,0.68495,0.58687,0.61987,0.33426,1.66745,1.36441,1.65693,0.006931,0.006931,0.006931
95,1550.59,0.68666,0.40702,0.98308,0.68611,0.56509,0.61714,0.32794,1.70334,1.35435,1.69668,0.006898,0.006898,0.006898
96,1566.59,0.6934,0.40969,0.99506,0.71506,0.56315,0.627,0.33685,1.6674,1.34173,1.67213,0.006865,0.006865,0.006865
97,1582.84,0.69504,0.41046,0.99149,0.71251,0.58837,0.64458,0.34341,1.69583,1.30414,1.70727,0.006832,0.006832,0.006832
