epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.1858,1.10672,0.65932,1.20622,0.68753,0.56356,0.60323,0.33135,1.58327,1.15265,1.49478,0.00329749,0.00329749,0.00329749
2,33.8604,1.05491,0.60648,1.18779,0.70137,0.55053,0.60037,0.32828,1.59127,1.17708,1.4975,0.00660894,0.00660894,0.00660894
3,51.0499,1.06422,0.61576,1.18359,0.65906,0.54102,0.56804,0.29894,1.63321,1.28846,1.51569,0.00989839,0.00989839,0.00989839
4,68.5898,1.11424,0.67901,1.1996,0.63297,0.47991,0.51507,0.26071,1.80021,1.53516,1.6493,0.009901,0.009901,0.009901
5,85.6467,1.11551,0.69112,1.20873,0.60883,0.48713,0.51543,0.26672,1.69215,1.52846,1.54174,0.009868,0.009868,0.009868
6,102.158,1.11906,0.69697,1.20539,0.59334,0.47816,0.49912,0.25995,1.72209,1.51789,1.55948,0.009835,0.009835,0.009835
7,118.09,1.10674,0.68843,1.20752,0.58128,0.47884,0.50151,0.25061,1.72836,1.4524,1.55629,0.009802,0.009802,0.009802
8,135.133,1.09966,0.67925,1.20027,0.56915,0.48327,0.47601,0.23535,1.78585,1.64334,1.62982,0.009769,0.009769,0.009769
9,152.595,1.10023,0.67599,1.2072,0.60904,0.45448,0.47112,0.23553,1.77509,1.55055,1.64881,0.009736,0.009736,0.009736
10,169.947,1.10224,0.68074,1.20685,0.57589,0.46141,0.47506,0.23679,1.77648,1.58381,1.63288,0.009703,0.009703,0.009703
11,186.257,1.09745,0.66006,1.19344,0.59579,0.44787,0.47473,0.23888,1.74133,1.58102,1.60317,0.00967,0.00967,0.00967
12,202.286,1.0912,0.67044,1.19479,0.52651,0.47913,0.47555,0.23868,1.73064,1.6351,1.56298,0.009637,0.009637,0.009637
13,219.71,1.08655,0.66249,1.19302,0.56741,0.42269,0.43685,0.21243,1.78624,1.72541,1.64639,0.009604,0.009604,0.009604
14,237.245,1.09348,0.67459,1.19326,0.60822,0.42341,0.45634,0.22877,1.78765,1.6353,1.64256,0.009571,0.009571,0.009571
15,253.957,1.0781,0.65406,1.18649,0.56543,0.47043,0.47593,0.23386,1.78642,1.69849,1.61681,0.009538,0.009538,0.009538
16,270.355,1.08647,0.66161,1.19442,0.53476,0.45044,0.46637,0.2304,1.79342,1.73493,1.62456,0.009505,0.009505,0.009505
17,286.18,1.06753,0.65236,1.17389,0.55876,0.4411,0.45243,0.21882,1.82,1.69028,1.673,0.009472,0.009472,0.009472
18,302.064,1.07066,0.65244,1.18801,0.59745,0.43496,0.47424,0.23067,1.80346,1.61249,1.67295,0.009439,0.009439,0.009439
19,319.239,1.07205,0.64154,1.18059,0.49013,0.43964,0.42504,0.21192,1.8636,1.80464,1.72886,0.009406,0.009406,0.009406
20,335.894,1.06443,0.64541,1.19014,0.54544,0.44902,0.44933,0.21879,1.85427,1.77357,1.71905,0.009373,0.009373,0.009373
21,351.761,1.06103,0.64342,1.18655,0.56352,0.42469,0.44965,0.22002,1.81046,1.64778,1.66111,0.00934,0.00934,0.00934
22,369.321,1.06262,0.64112,1.17693,0.54969,0.43838,0.44196,0.21196,1.86866,1.73373,1.72268,0.009307,0.009307,0.009307
23,386.331,1.05649,0.63909,1.17537,0.58324,0.40756,0.448,0.21856,1.85374,1.66727,1.70722,0.009274,0.009274,0.009274
24,402.787,1.04922,0.6387,1.17083,0.5988,0.44008,0.47072,0.23042,1.80407,1.61687,1.66317,0.009241,0.009241,0.009241
25,418.676,1.05947,0.62968,1.17426,0.57052,0.43576,0.45106,0.21564,1.83107,1.68234,1.68193,0.009208,0.009208,0.009208
26,434.547,1.04101,0.62882,1.16415,0.55939,0.42049,0.4393,0.21129,1.84995,1.67942,1.73023,0.009175,0.009175,0.009175
27,450.467,1.03856,0.62383,1.17217,0.52332,0.43314,0.43238,0.2053,1.84286,1.79956,1.70777,0.009142,0.009142,0.009142
28,466.375,1.04042,0.62468,1.16255,0.51594,0.42066,0.4159,0.20326,1.84414,1.95461,1.67884,0.009109,0.009109,0.009109
29,482.516,1.03419,0.62277,1.16267,0.53474,0.41861,0.44044,0.21712,1.81937,1.6885,1.67759,0.009076,0.009076,0.009076
30,498.272,1.03446,0.6161,1.15786,0.5864,0.44301,0.46133,0.22156,1.80993,1.63887,1.6603,0.009043,0.009043,0.009043
31,514.055,1.0207,0.61863,1.14816,0.58999,0.41309,0.44841,0.21797,1.82603,1.79403,1.67133,0.00901,0.00901,0.00901
32,529.826,1.02826,0.6088,1.15817,0.54864,0.40809,0.43289,0.21049,1.84966,1.79546,1.71428,0.008977,0.008977,0.008977
33,545.56,1.01287,0.60505,1.15659,0.52061,0.42079,0.41254,0.20053,1.85786,1.93513,1.74738,0.008944,0.008944,0.008944
34,562.093,1.0345,0.61424,1.15907,0.5426,0.40529,0.42074,0.19871,1.87129,1.86257,1.70707,0.008911,0.008911,0.008911
