epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,232.649,1.46875,1.89439,1.58167,0.66829,0.63911,0.66576,0.37063,1.39881,1.10008,1.48797,0.00333045,0.00333045,0.00333045
2,452.26,1.42807,1.38335,1.48805,0.66117,0.59324,0.63072,0.34392,1.53154,1.27876,1.57724,0.0066418,0.0066418,0.0066418
3,669.576,1.51907,1.57355,1.5655,0.60618,0.52721,0.53759,0.28792,1.55875,1.52621,1.6783,0.00993114,0.00993114,0.00993114
4,885.671,1.5442,1.64987,1.60751,0.63488,0.55029,0.59014,0.32151,1.48971,1.37553,1.63392,0.009901,0.009901,0.009901
5,1101.24,1.47137,1.48853,1.54853,0.69212,0.59494,0.63747,0.36205,1.41466,1.19534,1.58054,0.009868,0.009868,0.009868
6,1316.4,1.41993,1.36695,1.50592,0.71057,0.63451,0.67703,0.39408,1.36296,1.1277,1.52905,0.009835,0.009835,0.009835
7,1531.92,1.378,1.27926,1.47479,0.71523,0.67101,0.71036,0.41396,1.36025,1.04749,1.5192,0.009802,0.009802,0.009802
8,1747.33,1.35605,1.22656,1.46058,0.76562,0.66276,0.72999,0.43185,1.32286,0.98109,1.49948,0.009769,0.009769,0.009769
9,1966.38,1.339,1.18574,1.44023,0.7785,0.6791,0.73528,0.43798,1.31111,0.94647,1.46595,0.009736,0.009736,0.009736
10,2182.11,1.31446,1.13358,1.42226,0.77336,0.68189,0.74789,0.45135,1.28066,0.92334,1.43488,0.009703,0.009703,0.009703
11,2405.57,1.2951,1.10603,1.41453,0.77353,0.70058,0.75222,0.4533,1.2862,0.91375,1.43515,0.00967,0.00967,0.00967
12,2618.95,1.2781,1.0716,1.3968,0.75819,0.69706,0.75167,0.45657,1.28198,0.88909,1.44111,0.009637,0.009637,0.009637
13,2837.87,1.26768,1.04522,1.38901,0.77275,0.7194,0.77327,0.47159,1.26858,0.86655,1.44107,0.009604,0.009604,0.009604
14,3050.79,1.25739,1.03273,1.38041,0.774,0.71421,0.77128,0.46827,1.25904,0.86699,1.41779,0.009571,0.009571,0.009571
15,3264.62,1.2437,1.00133,1.36689,0.75405,0.73746,0.77762,0.47741,1.24993,0.84768,1.4236,0.009538,0.009538,0.009538
16,3476.25,1.22711,0.97933,1.35951,0.79309,0.72758,0.78148,0.47988,1.24673,0.83235,1.42166,0.009505,0.009505,0.009505
17,3688.13,1.21956,0.96944,1.35242,0.79378,0.72391,0.78786,0.48806,1.2279,0.80952,1.4209,0.009472,0.009472,0.009472
18,3902.98,1.21485,0.94697,1.34455,0.80108,0.72997,0.78895,0.48771,1.22577,0.80556,1.40495,0.009439,0.009439,0.009439
19,4115.6,1.20741,0.93256,1.34204,0.80763,0.7303,0.80075,0.49682,1.2183,0.79012,1.40968,0.009406,0.009406,0.009406
20,4329.61,1.20229,0.92281,1.333,0.80065,0.74203,0.80039,0.49756,1.21591,0.79247,1.4175,0.009373,0.009373,0.009373
21,4542.59,1.18691,0.91207,1.33136,0.80154,0.75243,0.80467,0.50243,1.20881,0.77929,1.39533,0.00934,0.00934,0.00934
22,4755.76,1.18021,0.89674,1.31914,0.81037,0.74372,0.80753,0.50692,1.21161,0.77125,1.38761,0.009307,0.009307,0.009307
23,4970.08,1.17584,0.89029,1.31889,0.8046,0.74564,0.80881,0.50599,1.20961,0.75666,1.39797,0.009274,0.009274,0.009274
24,5185.37,1.16388,0.87239,1.3126,0.8197,0.75246,0.81655,0.51083,1.20165,0.74953,1.39391,0.009241,0.009241,0.009241
25,5403.98,1.1595,0.86297,1.3025,0.8065,0.75801,0.81347,0.51376,1.18741,0.74385,1.37072,0.009208,0.009208,0.009208
26,5620.38,1.15484,0.85464,1.29746,0.82096,0.75198,0.81645,0.51273,1.20119,0.73883,1.39502,0.009175,0.009175,0.009175
27,5834.01,1.14241,0.84216,1.29544,0.81108,0.75692,0.81681,0.51668,1.19124,0.73598,1.39222,0.009142,0.009142,0.009142
28,6048.96,1.13974,0.83819,1.28748,0.81716,0.75523,0.81993,0.51634,1.19337,0.73706,1.37442,0.009109,0.009109,0.009109
29,6265.26,1.13335,0.82773,1.28598,0.80668,0.76941,0.82195,0.52093,1.18696,0.72705,1.37596,0.009076,0.009076,0.009076
30,6482.41,1.13049,0.8178,1.28076,0.80589,0.77219,0.82361,0.52092,1.18193,0.7294,1.37874,0.009043,0.009043,0.009043
31,6703.29,1.12748,0.81048,1.27829,0.81146,0.77306,0.82286,0.52313,1.17444,0.72591,1.38322,0.00901,0.00901,0.00901
32,6916.82,1.12049,0.7996,1.27205,0.80926,0.77595,0.82631,0.52453,1.17902,0.7129,1.38336,0.008977,0.008977,0.008977
33,7132.68,1.11417,0.79885,1.26727,0.82363,0.76195,0.82242,0.52423,1.17814,0.71526,1.38395,0.008944,0.008944,0.008944
34,7345.61,1.10698,0.79053,1.26028,0.83066,0.76124,0.82443,0.5253,1.17444,0.70989,1.38172,0.008911,0.008911,0.008911
35,7560.54,1.0973,0.7798,1.26373,0.82253,0.7709,0.8259,0.5263,1.17891,0.70968,1.38755,0.008878,0.008878,0.008878
36,7774.95,1.09838,0.77581,1.25483,0.81361,0.78153,0.82881,0.52753,1.18264,0.70691,1.38543,0.008845,0.008845,0.008845
37,7988.83,1.09741,0.76904,1.25537,0.8107,0.789,0.83261,0.52924,1.18073,0.70631,1.38046,0.008812,0.008812,0.008812
38,8204.42,1.09554,0.76945,1.2495,0.81145,0.79364,0.8344,0.52988,1.17774,0.70233,1.38035,0.008779,0.008779,0.008779
39,8417.63,1.09077,0.76084,1.24551,0.80979,0.78019,0.83001,0.5287,1.17592,0.70453,1.37524,0.008746,0.008746,0.008746
40,8631.09,1.07978,0.75623,1.24637,0.81986,0.7766,0.8289,0.52957,1.17454,0.70077,1.38088,0.008713,0.008713,0.008713
41,8845.82,1.07651,0.74431,1.23902,0.81757,0.77889,0.83089,0.53088,1.17344,0.70077,1.37626,0.00868,0.00868,0.00868
42,9062.51,1.07321,0.74641,1.23867,0.80659,0.78993,0.8323,0.53173,1.17374,0.70084,1.37776,0.008647,0.008647,0.008647
43,9276.45,1.06984,0.73541,1.23723,0.81219,0.79126,0.83123,0.53168,1.17203,0.69896,1.38186,0.008614,0.008614,0.008614
44,9490.58,1.06068,0.72794,1.23093,0.81826,0.78854,0.83274,0.53261,1.17212,0.69803,1.38653,0.008581,0.008581,0.008581
45,9703.28,1.05772,0.72257,1.23298,0.81446,0.7894,0.83242,0.5323,1.1737,0.69959,1.38942,0.008548,0.008548,0.008548
46,9917.39,1.05926,0.72597,1.22428,0.8152,0.79184,0.83152,0.53292,1.17281,0.69886,1.38918,0.008515,0.008515,0.008515
47,10134.1,1.05018,0.72187,1.22466,0.8168,0.79137,0.83075,0.53218,1.17388,0.70156,1.39041,0.008482,0.008482,0.008482
48,10348.1,1.04979,0.71357,1.2193,0.8178,0.79174,0.83172,0.53355,1.17339,0.70036,1.39015,0.008449,0.008449,0.008449
49,10563,1.044,0.70809,1.22029,0.8174,0.79107,0.83126,0.53352,1.17338,0.69671,1.39093,0.008416,0.008416,0.008416
50,10776.4,1.04439,0.70372,1.21553,0.81875,0.789,0.8315,0.53444,1.17361,0.69717,1.39111,0.008383,0.008383,0.008383
51,10990.1,1.04139,0.69985,1.21278,0.81526,0.79202,0.83221,0.53505,1.17283,0.69782,1.38924,0.00835,0.00835,0.00835
52,11204,1.03347,0.70049,1.21033,0.82089,0.78943,0.83332,0.53542,1.17268,0.69631,1.391,0.008317,0.008317,0.008317
53,11421.5,1.03622,0.69638,1.20988,0.81994,0.78767,0.83283,0.53507,1.17323,0.69634,1.39258,0.008284,0.008284,0.008284
54,11635.9,1.02582,0.69275,1.20785,0.82146,0.78895,0.83177,0.53493,1.17271,0.69612,1.3926,0.008251,0.008251,0.008251
55,11849.5,1.02604,0.68926,1.2091,0.82029,0.78888,0.83086,0.53475,1.17356,0.69663,1.39411,0.008218,0.008218,0.008218
56,12063,1.02803,0.69047,1.213,0.82076,0.78851,0.83171,0.53454,1.17341,0.69581,1.39582,0.008185,0.008185,0.008185
57,12277.1,1.01745,0.67742,1.20027,0.81866,0.79118,0.83164,0.53424,1.17281,0.69549,1.39503,0.008152,0.008152,0.008152
58,12493,1.01522,0.6767,1.20023,0.8219,0.78846,0.83129,0.53446,1.17235,0.69419,1.3948,0.008119,0.008119,0.008119
59,12707,1.0138,0.67536,1.20311,0.82225,0.78742,0.8313,0.53516,1.17329,0.6921,1.39735,0.008086,0.008086,0.008086
60,12920.5,1.01448,0.67694,1.20073,0.82048,0.78846,0.83127,0.5349,1.17346,0.69149,1.3978,0.008053,0.008053,0.008053
61,13135.4,1.00729,0.66507,1.19138,0.81814,0.7891,0.83175,0.53567,1.17277,0.69195,1.3978,0.00802,0.00802,0.00802
62,13348.5,1.00541,0.66523,1.19067,0.81936,0.78802,0.83184,0.53557,1.17315,0.69218,1.39769,0.007987,0.007987,0.007987
63,13563.2,1.01108,0.66739,1.18863,0.81829,0.78692,0.83118,0.53545,1.17343,0.69207,1.39852,0.007954,0.007954,0.007954
64,13771.6,0.99667,0.66313,1.18959,0.82001,0.78726,0.83168,0.53579,1.17366,0.69141,1.39913,0.007921,0.007921,0.007921
65,13978.6,0.994,0.65567,1.18574,0.82085,0.78818,0.83144,0.5357,1.17346,0.69135,1.39941,0.007888,0.007888,0.007888
66,14186.9,0.98982,0.65652,1.18841,0.81974,0.79004,0.83181,0.53596,1.17339,0.69106,1.4006,0.007855,0.007855,0.007855
67,14393.7,0.99018,0.65363,1.18379,0.82014,0.79105,0.83231,0.53581,1.17297,0.69056,1.40044,0.007822,0.007822,0.007822
68,14601.5,0.98678,0.65195,1.17837,0.81875,0.79401,0.83227,0.53627,1.17255,0.69054,1.40015,0.007789,0.007789,0.007789
69,14813,0.98833,0.64806,1.17962,0.81921,0.79293,0.83271,0.5362,1.17209,0.69039,1.40019,0.007756,0.007756,0.007756
70,15029,0.98808,0.64783,1.18132,0.81632,0.79484,0.8328,0.5363,1.17203,0.68974,1.4012,0.007723,0.007723,0.007723
71,15249.5,0.98286,0.64381,1.17893,0.81413,0.79597,0.83293,0.53633,1.17188,0.68869,1.40184,0.00769,0.00769,0.00769
72,15470.4,0.97517,0.63718,1.17467,0.81316,0.79569,0.83263,0.53633,1.17156,0.68919,1.40268,0.007657,0.007657,0.007657
73,15685.9,0.975,0.63568,1.17159,0.81108,0.79588,0.83238,0.53669,1.1713,0.68848,1.40388,0.007624,0.007624,0.007624
74,15903.5,0.96931,0.63056,1.16834,0.81711,0.7919,0.83199,0.53666,1.17109,0.68777,1.40502,0.007591,0.007591,0.007591
75,16117,0.9697,0.63441,1.17136,0.81328,0.79603,0.832,0.53689,1.17104,0.68796,1.40595,0.007558,0.007558,0.007558
76,16330,0.97393,0.62935,1.16598,0.81457,0.79324,0.83137,0.53665,1.17111,0.68802,1.40604,0.007525,0.007525,0.007525
77,16544.3,0.96472,0.62769,1.1669,0.81575,0.79174,0.8311,0.53632,1.17051,0.6874,1.40523,0.007492,0.007492,0.007492
78,16758.4,0.96547,0.62653,1.16697,0.8172,0.79133,0.83109,0.5361,1.17057,0.68784,1.40578,0.007459,0.007459,0.007459
79,16973.5,0.96342,0.62132,1.16236,0.81608,0.79341,0.83086,0.53586,1.17077,0.68791,1.40627,0.007426,0.007426,0.007426
80,17187.4,0.96267,0.62356,1.16103,0.81638,0.79384,0.83082,0.53593,1.17057,0.68798,1.40638,0.007393,0.007393,0.007393
81,17400.8,0.95425,0.61681,1.16088,0.81642,0.79581,0.83088,0.53598,1.17066,0.68878,1.40694,0.00736,0.00736,0.00736
82,17614.9,0.95847,0.61724,1.15964,0.81744,0.79557,0.83067,0.53583,1.17111,0.68954,1.40778,0.007327,0.007327,0.007327
83,17828.1,0.95018,0.6131,1.15743,0.81724,0.79454,0.83058,0.53598,1.17153,0.69025,1.40938,0.007294,0.007294,0.007294
84,18043.3,0.94496,0.61021,1.15883,0.81675,0.79413,0.83108,0.53622,1.17077,0.68856,1.40937,0.007261,0.007261,0.007261
85,18257.4,0.95472,0.6153,1.15429,0.8165,0.79346,0.83067,0.53618,1.1707,0.68818,1.40968,0.007228,0.007228,0.007228
86,18471,0.94252,0.60679,1.14994,0.81542,0.7914,0.83035,0.53615,1.17076,0.68827,1.4106,0.007195,0.007195,0.007195
87,18683.7,0.94584,0.60668,1.1519,0.82127,0.78748,0.83016,0.53628,1.17102,0.68799,1.41162,0.007162,0.007162,0.007162
88,18897,0.94279,0.60528,1.14906,0.82147,0.78856,0.83034,0.53643,1.17079,0.68737,1.41178,0.007129,0.007129,0.007129
89,19110.2,0.93505,0.60268,1.14795,0.82298,0.7887,0.83073,0.53656,1.17077,0.68755,1.41181,0.007096,0.007096,0.007096
90,19323.5,0.93345,0.59846,1.14798,0.82438,0.78856,0.83114,0.53698,1.17091,0.68716,1.41262,0.007063,0.007063,0.007063
91,19540.1,0.93007,0.59631,1.14617,0.82567,0.78816,0.83121,0.53687,1.17129,0.68722,1.41369,0.00703,0.00703,0.00703
92,19753,0.9344,0.59617,1.1435,0.82292,0.79083,0.83086,0.53674,1.17139,0.68828,1.4141,0.006997,0.006997,0.006997
93,19966.2,0.93485,0.5978,1.13995,0.82292,0.78873,0.83035,0.537,1.17134,0.68886,1.41423,0.006964,0.006964,0.006964
94,20180.4,0.92997,0.59584,1.14102,0.82759,0.78664,0.83033,0.53703,1.17129,0.68875,1.41425,0.006931,0.006931,0.006931
