epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,21.8498,1.63671,2.39011,1.6815,0.39741,0.37485,0.31283,0.13818,2.00498,1.90259,1.7538,0.00330789,0.00330789,0.00330789
2,43.1909,1.49421,1.4423,1.43295,0.39712,0.28379,0.26243,0.11544,2.1193,2.15726,1.8459,0.00661931,0.00661931,0.00661931
3,63.9656,1.55293,1.56492,1.45782,0.23777,0.24907,0.19002,0.08247,2.26639,2.78385,2.03402,0.00990872,0.00990872,0.00990872
4,84.74,1.6586,1.80575,1.5371,0.20819,0.1821,0.13198,0.05355,2.33268,3.81056,1.97108,0.009901,0.009901,0.009901
5,105.547,1.64637,1.73564,1.53284,0.243,0.20882,0.16602,0.0682,2.35054,2.59129,1.96467,0.009868,0.009868,0.009868
6,126.345,1.60856,1.65593,1.49613,0.35094,0.23644,0.22663,0.09774,2.16906,2.32106,1.79674,0.009835,0.009835,0.009835
7,147.012,1.57019,1.59485,1.47916,0.32772,0.3019,0.26698,0.11654,2.1153,2.28229,1.7711,0.009802,0.009802,0.009802
8,167.6,1.54663,1.52537,1.46302,0.34107,0.26932,0.25314,0.10962,2.13105,2.16537,1.72811,0.009769,0.009769,0.009769
9,188.216,1.52704,1.46374,1.44616,0.39062,0.28029,0.27948,0.12638,2.07901,2.07521,1.71371,0.009736,0.009736,0.009736
10,208.787,1.51028,1.4236,1.43029,0.40569,0.32799,0.31984,0.14609,2.04264,1.87884,1.6977,0.009703,0.009703,0.009703
11,229.591,1.50342,1.39865,1.42729,0.40653,0.33962,0.32116,0.1453,2.02707,1.83817,1.66853,0.00967,0.00967,0.00967
12,250.323,1.48837,1.36681,1.41686,0.39432,0.2974,0.28865,0.13037,2.0825,1.96729,1.72697,0.009637,0.009637,0.009637
13,271.228,1.47163,1.30699,1.39762,0.50724,0.36245,0.35472,0.16805,1.97472,1.75668,1.64625,0.009604,0.009604,0.009604
14,291.956,1.46013,1.28927,1.38763,0.41581,0.34601,0.33468,0.14888,2.01353,1.79343,1.6546,0.009571,0.009571,0.009571
15,312.629,1.44109,1.27082,1.38897,0.43199,0.3306,0.33264,0.15881,1.97505,1.81328,1.63913,0.009538,0.009538,0.009538
16,333.298,1.43398,1.27073,1.38126,0.48858,0.3564,0.36261,0.16999,1.95937,1.67874,1.62955,0.009505,0.009505,0.009505
