epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,32.7941,1.52198,2.10036,1.65511,0.36749,0.30616,0.28326,0.128,1.78912,2.28878,1.72811,0.00330688,0.00330688,0.00330688
2,63.172,1.37696,1.27433,1.44103,0.3387,0.31478,0.26899,0.12066,1.87757,2.29658,1.85098,0.0066183,0.0066183,0.0066183
3,92.9951,1.5254,1.51164,1.54594,0.15778,0.12234,0.06551,0.02494,2.47664,4.24231,2.75209,0.00990772,0.00990772,0.00990772
4,122.909,1.64164,1.79227,1.6472,0.15872,0.12128,0.06953,0.02594,2.4397,4.61674,2.4264,0.009901,0.009901,0.009901
5,157.914,1.61875,1.75673,1.6408,0.1669,0.20881,0.10847,0.04191,2.24095,4.11443,2.10553,0.009868,0.009868,0.009868
6,187.69,1.57182,1.61849,1.59289,0.30347,0.20135,0.16144,0.07033,2.13833,3.23682,2.02049,0.009835,0.009835,0.009835
7,218.234,1.51419,1.49906,1.54492,0.29485,0.20322,0.15809,0.06511,2.31523,3.56563,2.15929,0.009802,0.009802,0.009802
8,247.881,1.49004,1.43953,1.53397,0.28984,0.2477,0.22191,0.10068,2.03239,2.80651,1.87419,0.009769,0.009769,0.009769
9,277.72,1.47161,1.38601,1.50885,0.30509,0.22532,0.21218,0.09534,2.02014,3.11741,1.86483,0.009736,0.009736,0.009736
10,311.555,1.43865,1.31013,1.48007,0.33555,0.23597,0.22685,0.09984,2.01316,2.5742,1.85905,0.009703,0.009703,0.009703
11,342.128,1.40706,1.2507,1.45886,0.35907,0.28136,0.25066,0.10954,1.98272,2.63258,1.84461,0.00967,0.00967,0.00967
12,371.912,1.40057,1.21974,1.46005,0.36191,0.29226,0.25771,0.11516,2.01692,2.72616,1.8568,0.009637,0.009637,0.009637
13,401.496,1.37219,1.17555,1.43685,0.43795,0.27093,0.26093,0.1198,1.9511,2.66989,1.79827,0.009604,0.009604,0.009604
14,431.099,1.3823,1.17639,1.4334,0.45947,0.31164,0.31113,0.14709,1.90747,2.46147,1.76398,0.009571,0.009571,0.009571
15,469.685,1.35842,1.11442,1.41399,0.52251,0.28479,0.29438,0.13967,1.80424,2.36118,1.7383,0.009538,0.009538,0.009538
16,499.25,1.32086,1.08864,1.40236,0.48046,0.32145,0.3167,0.13942,1.88108,2.34411,1.7367,0.009505,0.009505,0.009505
17,528.808,1.33347,1.06242,1.3911,0.46369,0.32177,0.3129,0.14499,1.86147,2.42292,1.73411,0.009472,0.009472,0.009472
