epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,41.0961,1.6981,2.47772,1.77222,0.48854,0.41782,0.40757,0.19308,1.7443,1.74568,1.59712,0.00331967,0.00331967,0.00331967
2,81.6914,1.5848,1.7401,1.57561,0.46617,0.33571,0.32554,0.1512,1.98858,2.28817,1.79845,0.00663105,0.00663105,0.00663105
3,119.033,1.65221,1.90754,1.62201,0.35189,0.23393,0.21303,0.08895,2.12797,3.23405,2.075,0.00992043,0.00992043,0.00992043
4,156.078,1.74309,2.18968,1.70279,0.30955,0.25444,0.20092,0.08552,2.06651,3.5165,1.90699,0.009901,0.009901,0.009901
5,193.232,1.69925,2.03561,1.66908,0.3351,0.27981,0.24183,0.10651,2.03215,2.74433,1.83342,0.009868,0.009868,0.009868
6,230.292,1.64853,1.91636,1.634,0.41862,0.28019,0.2821,0.13007,2.01527,2.30865,1.83343,0.009835,0.009835,0.009835
7,266.966,1.61172,1.79904,1.59072,0.47061,0.29175,0.31685,0.14991,1.88348,2.21943,1.72591,0.009802,0.009802,0.009802
8,303.635,1.58751,1.72906,1.56618,0.51373,0.33519,0.36757,0.17742,1.86989,1.99109,1.71618,0.009769,0.009769,0.009769
9,340.529,1.55964,1.66022,1.55188,0.467,0.3561,0.36998,0.18088,1.87323,1.99258,1.71836,0.009736,0.009736,0.009736
10,377.119,1.54178,1.58905,1.53955,0.50379,0.3661,0.3778,0.18526,1.81007,2.02695,1.68807,0.009703,0.009703,0.009703
11,413.734,1.53229,1.54764,1.52632,0.51609,0.38004,0.3942,0.18867,1.82595,1.85777,1.66096,0.00967,0.00967,0.00967
12,450.698,1.50528,1.50716,1.51496,0.54346,0.39238,0.42306,0.20179,1.85687,1.79945,1.69598,0.009637,0.009637,0.009637
13,487.642,1.48764,1.46933,1.50407,0.5357,0.40558,0.43252,0.20717,1.83659,1.6906,1.66772,0.009604,0.009604,0.009604
14,524.67,1.48738,1.45091,1.49835,0.59483,0.39449,0.45036,0.21781,1.81393,1.61718,1.65354,0.009571,0.009571,0.009571
15,561.785,1.47145,1.41117,1.48747,0.5297,0.42259,0.43879,0.21933,1.80006,1.66756,1.64585,0.009538,0.009538,0.009538
16,598.569,1.45554,1.38216,1.48009,0.54293,0.4124,0.44328,0.21673,1.79489,1.72916,1.65091,0.009505,0.009505,0.009505
17,635.239,1.44973,1.3519,1.47078,0.55417,0.43526,0.47826,0.23606,1.77649,1.48713,1.65606,0.009472,0.009472,0.009472
18,671.905,1.43692,1.32303,1.4622,0.57323,0.41718,0.45614,0.21967,1.8139,1.55984,1.6378,0.009439,0.009439,0.009439
19,708.705,1.43338,1.31162,1.46254,0.56162,0.43436,0.46761,0.22369,1.83416,1.56367,1.70331,0.009406,0.009406,0.009406
20,745.245,1.42403,1.29024,1.44528,0.60255,0.40816,0.46435,0.22963,1.75887,1.56112,1.61722,0.009373,0.009373,0.009373
21,781.981,1.41815,1.27447,1.44497,0.55687,0.43986,0.45052,0.22375,1.77779,1.68582,1.61015,0.00934,0.00934,0.00934
22,819.029,1.41271,1.25248,1.44001,0.59271,0.43287,0.47046,0.23628,1.77347,1.6227,1.61088,0.009307,0.009307,0.009307
23,855.739,1.40124,1.23103,1.43662,0.58225,0.43871,0.47076,0.2345,1.75905,1.5283,1.62644,0.009274,0.009274,0.009274
24,892.714,1.40042,1.21546,1.43046,0.56558,0.43174,0.4644,0.23099,1.76771,1.61012,1.62214,0.009241,0.009241,0.009241
25,929.449,1.39695,1.21057,1.42603,0.60996,0.43246,0.49298,0.24788,1.75228,1.4387,1.60328,0.009208,0.009208,0.009208
26,966.165,1.39585,1.19898,1.42921,0.59963,0.45704,0.49697,0.24787,1.74348,1.45184,1.59797,0.009175,0.009175,0.009175
27,1002.88,1.37767,1.17252,1.41698,0.57244,0.44518,0.47885,0.24062,1.74605,1.49674,1.59379,0.009142,0.009142,0.009142
28,1039.62,1.37832,1.15561,1.4095,0.57661,0.4407,0.48396,0.24341,1.73291,1.50296,1.58873,0.009109,0.009109,0.009109
29,1076.16,1.37534,1.14924,1.4088,0.63427,0.46098,0.50752,0.25841,1.70167,1.38751,1.56385,0.009076,0.009076,0.009076
30,1112.89,1.36847,1.14292,1.40759,0.60461,0.45763,0.5039,0.25979,1.70688,1.41725,1.55461,0.009043,0.009043,0.009043
31,1149.98,1.36459,1.1326,1.40449,0.60868,0.47165,0.50394,0.25288,1.75709,1.44722,1.6008,0.00901,0.00901,0.00901
32,1186.99,1.3497,1.10755,1.3898,0.65788,0.46207,0.51301,0.26135,1.71091,1.43044,1.59097,0.008977,0.008977,0.008977
33,1223.72,1.35544,1.10039,1.38862,0.5759,0.48627,0.50047,0.25161,1.74478,1.46255,1.60331,0.008944,0.008944,0.008944
34,1260.8,1.34769,1.09638,1.38149,0.63198,0.4532,0.49494,0.23943,1.77675,1.52159,1.61545,0.008911,0.008911,0.008911
35,1297.72,1.3339,1.07849,1.38229,0.60454,0.46883,0.50313,0.2539,1.72818,1.44523,1.58379,0.008878,0.008878,0.008878
36,1334.41,1.3284,1.06864,1.38388,0.60392,0.47953,0.51948,0.25796,1.69796,1.44933,1.56825,0.008845,0.008845,0.008845
37,1371.05,1.32181,1.05064,1.37746,0.57618,0.47466,0.49206,0.24646,1.72343,1.49315,1.58598,0.008812,0.008812,0.008812
38,1407.8,1.32401,1.05165,1.36924,0.59064,0.48527,0.51829,0.26134,1.73138,1.39198,1.5981,0.008779,0.008779,0.008779
39,1444.51,1.32208,1.04395,1.37079,0.6181,0.48253,0.51327,0.26166,1.69637,1.40119,1.56746,0.008746,0.008746,0.008746
40,1481.02,1.3185,1.04401,1.36319,0.59908,0.48416,0.50579,0.25261,1.73659,1.39217,1.5902,0.008713,0.008713,0.008713
41,1517.94,1.30412,1.01313,1.35898,0.60586,0.48011,0.51606,0.25817,1.74938,1.39693,1.62759,0.00868,0.00868,0.00868
42,1555.02,1.30416,1.00823,1.3534,0.58932,0.46258,0.50352,0.25074,1.7482,1.3983,1.6202,0.008647,0.008647,0.008647
43,1591.72,1.29793,1.0012,1.35643,0.6102,0.46309,0.50569,0.25369,1.74706,1.40422,1.59868,0.008614,0.008614,0.008614
44,1628.65,1.28797,0.99209,1.35365,0.59931,0.47329,0.51587,0.26013,1.71777,1.37315,1.57924,0.008581,0.008581,0.008581
45,1665.42,1.28841,0.9854,1.35068,0.59886,0.48363,0.51514,0.26659,1.67151,1.3587,1.53411,0.008548,0.008548,0.008548
46,1702.18,1.28762,0.9823,1.3433,0.62451,0.4867,0.52152,0.26541,1.70586,1.35978,1.56996,0.008515,0.008515,0.008515
47,1738.82,1.28769,0.96595,1.34865,0.61339,0.49722,0.52293,0.2665,1.70662,1.36249,1.57118,0.008482,0.008482,0.008482
48,1775.58,1.28325,0.97426,1.3444,0.592,0.48913,0.51773,0.2633,1.73562,1.39789,1.61683,0.008449,0.008449,0.008449
49,1812.01,1.27825,0.95782,1.3345,0.60716,0.51149,0.53025,0.26646,1.71887,1.33675,1.59945,0.008416,0.008416,0.008416
50,1848.78,1.27285,0.95532,1.34558,0.59919,0.47934,0.50809,0.25779,1.74721,1.43009,1.62031,0.008383,0.008383,0.008383
51,1885.82,1.27227,0.94907,1.33625,0.59332,0.48304,0.51792,0.26237,1.72411,1.36987,1.60099,0.00835,0.00835,0.00835
52,1922.78,1.25957,0.93395,1.33486,0.59064,0.50932,0.525,0.26839,1.69004,1.32407,1.56703,0.008317,0.008317,0.008317
53,1959.72,1.2569,0.92604,1.32479,0.58837,0.52352,0.53933,0.27396,1.70109,1.30881,1.58294,0.008284,0.008284,0.008284
54,1996.95,1.27077,0.93559,1.33162,0.58632,0.48115,0.5191,0.25957,1.72866,1.361,1.59009,0.008251,0.008251,0.008251
55,2033.53,1.26362,0.91861,1.32549,0.62658,0.49304,0.53177,0.26947,1.70497,1.31314,1.58015,0.008218,0.008218,0.008218
56,2070.21,1.25013,0.9184,1.32392,0.6244,0.49253,0.53884,0.27121,1.72445,1.29824,1.59392,0.008185,0.008185,0.008185
57,2106.9,1.25657,0.91696,1.32178,0.60115,0.51214,0.53457,0.277,1.66906,1.32975,1.54475,0.008152,0.008152,0.008152
58,2143.93,1.24822,0.90342,1.31471,0.65221,0.46995,0.52281,0.26662,1.71072,1.36852,1.59137,0.008119,0.008119,0.008119
59,2180.6,1.24884,0.89832,1.31286,0.6214,0.5007,0.52521,0.27045,1.71075,1.33553,1.59012,0.008086,0.008086,0.008086
60,2217.18,1.2398,0.88469,1.31395,0.6097,0.51345,0.53846,0.27541,1.70588,1.30479,1.58556,0.008053,0.008053,0.008053
61,2254.23,1.23816,0.89366,1.30347,0.61118,0.5118,0.53458,0.27676,1.6698,1.29837,1.53477,0.00802,0.00802,0.00802
62,2291.1,1.22689,0.87978,1.30236,0.65724,0.47411,0.54031,0.27736,1.68825,1.27866,1.58133,0.007987,0.007987,0.007987
63,2328.09,1.22494,0.86973,1.29859,0.63738,0.48036,0.52804,0.26704,1.71844,1.31248,1.60206,0.007954,0.007954,0.007954
