epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.1099,1.07227,0.93089,1.20786,0.84367,0.65831,0.73706,0.46011,1.4748,1.01915,1.46655,0.000251207,0.000251207,0.000251207
2,23.534,0.95589,0.63953,1.13136,0.84687,0.68155,0.74125,0.44754,1.54688,1.02377,1.53036,0.000505865,0.000505865,0.000505865
3,34.5718,0.96612,0.6363,1.12476,0.74193,0.65646,0.68976,0.4225,1.54935,1.13428,1.5209,0.000758832,0.000758832,0.000758832
4,45.7511,0.97997,0.65285,1.12339,0.84726,0.62807,0.7088,0.42931,1.57146,1.13279,1.54467,0.000761387,0.000761387,0.000761387
5,56.8015,0.96707,0.63223,1.10902,0.80095,0.63784,0.71523,0.43646,1.56259,1.1804,1.53538,0.000758849,0.000758849,0.000758849
6,67.9322,0.96701,0.62079,1.11062,0.80155,0.64706,0.70895,0.41504,1.65764,1.19016,1.60988,0.000756312,0.000756312,0.000756312
7,79.2098,0.94617,0.60733,1.10881,0.79979,0.66356,0.73028,0.43577,1.58708,1.11288,1.58996,0.000753774,0.000753774,0.000753774
8,90.4089,0.95049,0.60521,1.09574,0.76752,0.64864,0.70444,0.41804,1.60127,1.20529,1.55963,0.000751236,0.000751236,0.000751236
9,101.765,0.91505,0.58755,1.08469,0.70782,0.68466,0.71268,0.42178,1.58944,1.14103,1.52533,0.000748698,0.000748698,0.000748698
10,112.976,0.91945,0.57812,1.09304,0.83033,0.64308,0.69998,0.42186,1.56841,1.17155,1.5557,0.000746161,0.000746161,0.000746161
11,124.184,0.90427,0.56756,1.07927,0.83725,0.64683,0.73053,0.42738,1.60267,1.09336,1.57332,0.000743623,0.000743623,0.000743623
12,135.217,0.91402,0.57537,1.08554,0.73669,0.6538,0.69665,0.41488,1.62957,1.22162,1.60076,0.000741085,0.000741085,0.000741085
13,146.165,0.90586,0.57427,1.07834,0.7613,0.61809,0.68303,0.41187,1.60103,1.17109,1.57542,0.000738548,0.000738548,0.000738548
14,157.116,0.89174,0.56662,1.07651,0.8006,0.59738,0.67833,0.39548,1.58739,1.2863,1.55995,0.00073601,0.00073601,0.00073601
15,168.072,0.86309,0.5412,1.05793,0.76261,0.62246,0.68474,0.39463,1.65381,1.19898,1.6252,0.000733472,0.000733472,0.000733472
