epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,43.2869,1.37201,1.47896,1.09364,0.8937,0.58892,0.71809,0.38431,1.60952,1.31393,1.32488,0.00047489,0.00047489,0.00047489
2,78.1098,1.30112,0.92582,1.06845,0.94622,0.52683,0.56249,0.32923,1.61085,1.22643,1.29749,0.000919833,0.000919833,0.000919833
3,109.838,1.28,0.84603,1.06786,0.87249,0.59238,0.61574,0.33471,1.58,1.00751,1.26367,0.00133334,0.00133334,0.00133334
4,143.433,1.2744,0.80614,1.06664,0.92391,0.50685,0.52281,0.32466,1.48484,1.27672,1.19696,0.00128753,0.00128753,0.00128753
5,177.64,1.25737,0.77507,1.06072,0.9035,0.51237,0.58611,0.33917,1.5042,0.98363,1.202,0.00124037,0.00124037,0.00124037
6,215.307,1.24188,0.74452,1.05503,0.92334,0.51542,0.5957,0.33863,1.5144,1.01915,1.20817,0.00119322,0.00119322,0.00119322
7,252.445,1.2183,0.71963,1.04602,0.90631,0.48381,0.63877,0.33695,1.53402,0.99511,1.26885,0.00114606,0.00114606,0.00114606
8,289.027,1.21627,0.70617,1.04059,0.97234,0.57547,0.63205,0.35408,1.53648,0.97978,1.25169,0.0010989,0.0010989,0.0010989
9,325.733,1.20594,0.6824,1.0383,0.93851,0.5581,0.77897,0.38778,1.47861,0.87518,1.22246,0.00105174,0.00105174,0.00105174
10,357.777,1.20169,0.68307,1.03838,0.97157,0.51476,0.63248,0.3744,1.47828,0.89274,1.20451,0.00100459,0.00100459,0.00100459
11,394.72,1.18579,0.66185,1.02746,0.94522,0.54476,0.58836,0.34541,1.52419,1.02295,1.23589,0.00095743,0.00095743,0.00095743
12,430.564,1.17896,0.65903,1.0298,0.95743,0.60165,0.69949,0.4127,1.48899,0.81559,1.22275,0.000910273,0.000910273,0.000910273
13,467.065,1.17082,0.6473,1.02804,0.88785,0.61905,0.63888,0.35093,1.51295,0.83997,1.23349,0.000863116,0.000863116,0.000863116
14,503.358,1.16568,0.64329,1.02516,0.96549,0.55488,0.61218,0.35859,1.48475,0.92275,1.21919,0.000815959,0.000815959,0.000815959
15,541.132,1.15468,0.63516,1.02054,0.93307,0.52582,0.61737,0.35255,1.52286,0.93234,1.22895,0.000768802,0.000768802,0.000768802
16,578.181,1.156,0.62846,1.02044,0.95649,0.59238,0.64264,0.35596,1.62819,0.91382,1.28506,0.000721645,0.000721645,0.000721645
17,615.867,1.133,0.61783,1.01518,0.97408,0.59238,0.67998,0.39611,1.50137,0.84523,1.18642,0.000674488,0.000674488,0.000674488
18,646.779,1.1355,0.60733,1.01047,0.96626,0.57143,0.70358,0.43098,1.48353,0.86754,1.20316,0.000627331,0.000627331,0.000627331
19,678.867,1.12194,0.59565,1.00475,0.99274,0.57771,0.67338,0.38717,1.59364,0.81836,1.2413,0.000580174,0.000580174,0.000580174
20,715.672,1.12943,0.59408,1.00607,0.87069,0.60344,0.63175,0.37818,1.55273,0.86264,1.21485,0.000533017,0.000533017,0.000533017
21,756.645,1.10958,0.54877,1.01151,0.98125,0.58925,0.68577,0.40527,1.51581,0.82575,1.21029,0.00048586,0.00048586,0.00048586
22,790.933,1.09993,0.53375,1.00635,0.94711,0.60534,0.68296,0.40197,1.57157,0.777,1.24542,0.000438703,0.000438703,0.000438703
23,825.427,1.092,0.52653,1.00297,0.96293,0.60149,0.69666,0.42836,1.46326,0.72448,1.16183,0.000391546,0.000391546,0.000391546
24,860.009,1.08296,0.51902,1.00096,0.98137,0.58917,0.68521,0.41857,1.42833,0.75948,1.18997,0.000344389,0.000344389,0.000344389
25,889.485,1.06969,0.50997,0.99546,0.97449,0.59198,0.68809,0.41384,1.44176,0.73527,1.1899,0.000297232,0.000297232,0.000297232
26,918.698,1.06683,0.50251,0.99558,0.97046,0.61049,0.68567,0.42654,1.38976,0.71551,1.14472,0.000250075,0.000250075,0.000250075
27,951.408,1.05686,0.49386,0.98982,0.96879,0.61238,0.70154,0.42681,1.45751,0.74394,1.20848,0.000202918,0.000202918,0.000202918
28,982.131,1.04924,0.48707,0.98676,0.98022,0.59988,0.68204,0.41161,1.4432,0.69045,1.18187,0.000155761,0.000155761,0.000155761
29,1012.5,1.04218,0.48147,0.98429,0.97625,0.59228,0.65236,0.40315,1.4032,0.74689,1.16491,0.000108604,0.000108604,0.000108604
30,1044.35,1.03407,0.47312,0.98155,0.97209,0.6159,0.66691,0.41943,1.4296,0.74129,1.18949,6.1447e-05,6.1447e-05,6.1447e-05
