epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.6685,1.06421,0.80544,1.18984,0.80719,0.67446,0.74149,0.46921,1.43494,0.98336,1.43204,0.000251914,0.000251914,0.000251914
2,26.6357,1.0252,0.68845,1.14405,0.80928,0.62639,0.74081,0.44446,1.50843,1.07764,1.48158,0.00050657,0.00050657,0.00050657
3,39.3517,1.01095,0.66037,1.12973,0.72421,0.62425,0.67668,0.39668,1.5746,1.20633,1.56164,0.000759534,0.000759534,0.000759534
4,52.0365,1.04355,0.68186,1.13531,0.75077,0.60493,0.69078,0.41966,1.51229,1.10618,1.48385,0.000761387,0.000761387,0.000761387
5,65.32,1.0419,0.6826,1.13691,0.76085,0.59646,0.67389,0.38607,1.5477,1.19817,1.50953,0.000758849,0.000758849,0.000758849
6,77.8976,1.04222,0.68164,1.15033,0.70129,0.59086,0.64125,0.37146,1.60862,1.2617,1.56389,0.000756312,0.000756312,0.000756312
7,90.5139,1.00536,0.63501,1.10668,0.71806,0.5782,0.63741,0.37229,1.57798,1.31955,1.52342,0.000753774,0.000753774,0.000753774
8,103.222,1.00724,0.63678,1.11299,0.70898,0.56401,0.61886,0.3571,1.587,1.41023,1.51947,0.000751236,0.000751236,0.000751236
9,115.97,0.98873,0.6222,1.10349,0.72627,0.54893,0.63927,0.37488,1.58344,1.28301,1.54506,0.000748698,0.000748698,0.000748698
10,128.674,0.96904,0.61756,1.10596,0.71471,0.54471,0.64753,0.36797,1.60482,1.40269,1.53771,0.000746161,0.000746161,0.000746161
11,141.379,0.98354,0.60924,1.10472,0.63743,0.5776,0.61988,0.36194,1.63509,1.40199,1.5822,0.000743623,0.000743623,0.000743623
12,154.739,0.94579,0.59435,1.09002,0.61249,0.60814,0.62551,0.36232,1.63645,1.26272,1.61027,0.000741085,0.000741085,0.000741085
13,167.372,0.94501,0.57546,1.09014,0.7247,0.53709,0.60891,0.33171,1.70003,1.51499,1.63646,0.000738548,0.000738548,0.000738548
14,179.959,0.93844,0.57388,1.0869,0.74065,0.5524,0.62754,0.35373,1.6905,1.59937,1.64323,0.00073601,0.00073601,0.00073601
15,192.623,0.92816,0.56798,1.07326,0.69085,0.56691,0.61735,0.35049,1.63808,1.5164,1.59109,0.000733472,0.000733472,0.000733472
16,205.327,0.93431,0.57725,1.07433,0.68401,0.57692,0.61084,0.34367,1.67886,1.47332,1.60949,0.000730935,0.000730935,0.000730935
17,218.008,0.92478,0.5667,1.07365,0.70271,0.56119,0.634,0.36628,1.66518,1.48638,1.63183,0.000728397,0.000728397,0.000728397
18,230.643,0.91543,0.55546,1.06087,0.67798,0.56665,0.58447,0.32567,1.66514,1.76493,1.5777,0.000725859,0.000725859,0.000725859
19,243.266,0.91871,0.56152,1.07096,0.67121,0.54065,0.59287,0.34057,1.65448,1.64805,1.53723,0.000723321,0.000723321,0.000723321
20,255.942,0.91511,0.54979,1.06498,0.67937,0.59112,0.60926,0.33361,1.71096,1.47894,1.63391,0.000720784,0.000720784,0.000720784
21,268.562,0.90466,0.5531,1.06499,0.63727,0.55794,0.58847,0.32503,1.6909,1.61023,1.65453,0.000718246,0.000718246,0.000718246
22,283.776,0.88666,0.53125,1.05362,0.6425,0.54936,0.57357,0.32858,1.66687,1.54895,1.61991,0.000715708,0.000715708,0.000715708
23,297.829,0.90167,0.54067,1.06503,0.65254,0.58935,0.62028,0.34155,1.67052,1.49591,1.6032,0.000713171,0.000713171,0.000713171
24,311.119,0.88125,0.52625,1.04999,0.6486,0.57713,0.58674,0.32574,1.68546,1.68507,1.62608,0.000710633,0.000710633,0.000710633
25,324.568,0.88642,0.52436,1.0481,0.61445,0.59661,0.59368,0.32513,1.6525,1.56803,1.61245,0.000708095,0.000708095,0.000708095
26,338.015,0.86684,0.51853,1.03758,0.69074,0.55999,0.60125,0.34387,1.67851,1.44285,1.62764,0.000705558,0.000705558,0.000705558
27,351.17,0.87981,0.51914,1.05022,0.73685,0.54601,0.58038,0.32864,1.65882,1.60873,1.58702,0.00070302,0.00070302,0.00070302
28,363.85,0.8604,0.50891,1.03207,0.67608,0.58591,0.60393,0.33789,1.67677,1.51096,1.63689,0.000700482,0.000700482,0.000700482
